gene_IDs	gene_names	K_score
YBL015W	ACH1	1000
YDR300C	PRO1	1000
YER170W	ADK2	1000
YOL086C	ADH1	1000
YOR323C	PRO2	1000
YJR069C	HAM1	1000
YDR452W	PPN1	1000
crtE	crtE	1000
crtYB	crtYB	1000
crtI	crtI	1000
YLR044C	PDC1	12.3255614597409
YAL038W	CDC19	2.45752386240621
YGR254W	ENO1	2.30061543186756
YOR283W	YOR283W	2.30061543186756
YLR354C	TAL1	1.26541294705559
YKL060C	FBA1	1.22948509136743
YMR205C	PFK2	1.22948509136743
YDR050C	TPI1	1.22854543368282
YCR012W	PGK1	1.22776275104823
YJL052W	TDH1	1.22776275104823
YBR196C	PGI1	1.1923081485968
YER091C	MET6	0.293884450454309
YGL125W	MET13	0.293884450454309
YPL023C	MET12	0.293884450454309
YER043C	SAH1	0.293827460547136
YJR105W	ADO1	0.293827460547136
YDR502C	SAM2	0.293827460547136
YLR180W	SAM1	0.293827460547136
YLL052C	AQY2	0.287958568042934
YPR192W	AQY1	0.287958568042934
YNL036W	NCE103	0.286620240588634
YBR218C	PYC2	0.282987457510794
YGL062W	PYC1	0.282987457510794
YJR095W	SFC1	0.27783
YKL085W	MDH1	0.277692209962407
YOR222W	ODC2	0.26526130671434
YPL134C	ODC1	0.26526130671434
YMR267W	PPA2	0.26179405254072
YBL039C	URA7	0.258201785040243
YJR103W	URA8	0.258201785040243
YDL066W	IDP1	0.25578
YOL126C	MDH2	0.252533868071939
YKL029C	MAE1	0.21743441217227
YDL085W	NDE2	0.211706267662401
YMR145C	NDE1	0.211706267662401
YDR503C	LPP1	0.207961799862022
Q0045	COX1	0.191959498140203
Q0250	COX2	0.191959498140203
Q0275	COX3	0.191959498140203
YDL067C	COX9	0.191959498140203
YGL187C	COX4	0.191959498140203
YGL191W	COX13	0.191959498140203
YHR051W	COX6	0.191959498140203
YIL111W	COX5B	0.191959498140203
YLR038C	COX12	0.191959498140203
YLR395C	COX8	0.191959498140203
YMR256C	COX7	0.191959498140203
Q0105	COB	0.190630770965325
YBL045C	COR1	0.190630770965318
YDR529C	QCR7	0.190630770965318
YEL024W	RIP1	0.190630770965318
YFR033C	QCR6	0.190630770965318
YGR183C	QCR9	0.190630770965318
YHR001W-A	QCR10	0.190630770965318
YJL166W	QCR8	0.190630770965318
YOR065W	CYT1	0.190630770965318
YPR191W	QCR2	0.190630770965318
YPR021C	AGC1	0.188206271058758
Q0080	ATP8	0.182022379108389
Q0085	ATP6	0.182022379108389
Q0130	OLI1	0.182022379108389
YBL099W	ATP1	0.182022379108389
YBR039W	ATP3	0.182022379108389
YDL004W	ATP16	0.182022379108389
YDR298C	ATP5	0.182022379108389
YDR322C-A	TIM11	0.182022379108389
YDR377W	ATP17	0.182022379108389
YJR121W	ATP2	0.182022379108389
YKL016C	ATP7	0.182022379108389
YML081C-A	ATP18	0.182022379108389
YPL078C	ATP4	0.182022379108389
YPL271W	ATP15	0.182022379108389
YPR020W	ATP20	0.182022379108389
YOL077W-A	ATP19	0.182022379108389
YLR295C	ATP14	0.182022379108386
YER053C	PIC2	0.151828212805044
YJR077C	MIR1	0.151828212805044
YER069W	ARG5,6	0.145193082637183
YMR062C	ARG7	0.145193082637183
YOL140W	ARG8	0.145193082637183
YOR130C	ORT1	0.145193082637183
YAL062W	GDH3	0.125578365895356
YOR375C	GDH1	0.125578365895356
YML120C	NDI1	0.120164144638694
YFL018C	LPD1	0.0974451708263671
YER081W	SER3	0.0284390447736423
YIL074C	SER33	0.0284390447736423
YOR184W	SER1	0.0284390447736423
YGR208W	SER2	0.0284390447736423
YLR058C	SHM2	0.00910672806255894
YGR204W	ADE3	0.00360221907508955
YBR263W	SHM1	0.000228203811937255
YAL044C	GCV3	0.000114101792555928
YDR019C	GCV1	0.000114101792555928
YMR189W	GCV2	0.000114101792555928
YDR148C	KGD2	0
YER070W	RNR1	0
YGR180C	RNR4	0
YIL066C	RNR3	0
YIL125W	KGD1	0
YJL026W	RNR2	0
YLR438W	CAR2	0
YMR246W	FAA4	0
YOR317W	FAA1	0
YOR388C	FDH1	0
