gene_IDs	gene_names	K_score
YBL015W	ACH1	1000
YBL098W	BNA4	1000
YDR300C	PRO1	1000
YDR428C	BNA7	1000
YEL041W	YEF1	1000
YER170W	ADK2	1000
YFR047C	BNA6	1000
YGR010W	NMA2	1000
YHR074W	QNS1	1000
YJR025C	BNA1	1000
YJR078W	BNA2	1000
YLR231C	BNA5	1000
YOL086C	ADH1	1000
YOR323C	PRO2	1000
YJR069C	HAM1	1000
YDR452W	PPN1	1000
D12D	D12D	1000
FAD3	FAD3	1000
D6D	D6D	1000
D6E	D6E	1000
D5D	D5D	1000
YLR044C	PDC1	12.10272352441
YAL038W	CDC19	2.44996472612009
YGR254W	ENO1	2.29530616176331
YOR283W	YOR283W	2.29530616176331
YLR354C	TAL1	1.26473056012088
YKL060C	FBA1	1.22798971691224
YMR205C	PFK2	1.22798971691224
YDR050C	TPI1	1.22751388896368
YCR012W	PGK1	1.22608205869512
YJL052W	TDH1	1.22608205869512
YBR196C	PGI1	1.19335775387998
YER091C	MET6	0.293884450454309
YGL125W	MET13	0.293884450454309
YPL023C	MET12	0.293884450454309
YDR502C	SAM2	0.293827460547136
YER043C	SAH1	0.293827460547136
YJR105W	ADO1	0.293827460547136
YLR180W	SAM1	0.293827460547136
YGL202W	ARO8	0.289151367287806
YKL085W	MDH1	0.286566326671867
YGL062W	PYC1	0.282091917129264
YBR218C	PYC2	0.282091917129264
YHR137W	ARO9	0.280480069908387
YHR002W	LEU5	0.27887829069483
YJR095W	SFC1	0.27783
YMR267W	PPA2	0.276256047586428
YOR222W	ODC2	0.266970219136635
YPL134C	ODC1	0.266970219136635
YCR053W	THR4	0.265467538759236
YDR158W	HOM2	0.265467538759236
YER052C	HOM3	0.265467538759236
YHR025W	THR1	0.265467538759236
YJR139C	HOM6	0.265467538759236
YDL066W	IDP1	0.261874316500043
YBL039C	URA7	0.258201785040243
YJR103W	URA8	0.258201785040243
YOL126C	MDH2	0.2471519253708
YER086W	ILV1	0.243030740209028
YDL085W	NDE2	0.222157327287442
YMR145C	NDE1	0.222157327287442
YKL029C	MAE1	0.211207991940569
YDR503C	LPP1	0.207961799890096
Q0045	COX1	0.196836893069963
Q0250	COX2	0.196836893069963
Q0275	COX3	0.196836893069963
YDL067C	COX9	0.196836893069963
YGL187C	COX4	0.196836893069963
YGL191W	COX13	0.196836893069963
YHR051W	COX6	0.196836893069963
YIL111W	COX5B	0.196836893069963
YLR038C	COX12	0.196836893069963
YLR395C	COX8	0.196836893069963
YMR256C	COX7	0.196836893069963
YBL045C	COR1	0.195588148181835
YDR529C	QCR7	0.195588148181835
YEL024W	RIP1	0.195588148181835
YFR033C	QCR6	0.195588148181835
YGR183C	QCR9	0.195588148181835
YHR001W-A	QCR10	0.195588148181835
YJL166W	QCR8	0.195588148181835
YOR065W	CYT1	0.195588148181835
YPR191W	QCR2	0.195588148181835
Q0105	COB	0.195588147644777
YLR295C	ATP14	0.188661731992158
YOL077W-A	ATP19	0.188661731992157
Q0080	ATP8	0.188661731992157
Q0085	ATP6	0.188661731992157
Q0130	OLI1	0.188661731992157
YBL099W	ATP1	0.188661731992157
YBR039W	ATP3	0.188661731992157
YDL004W	ATP16	0.188661731992157
YDR298C	ATP5	0.188661731992157
YDR322C-A	TIM11	0.188661731992157
YDR377W	ATP17	0.188661731992157
YJR121W	ATP2	0.188661731992157
YKL016C	ATP7	0.188661731992157
YML081C-A	ATP18	0.188661731992157
YPL078C	ATP4	0.188661731992157
YPL271W	ATP15	0.188661731992157
YPR020W	ATP20	0.188661731992157
YPR021C	AGC1	0.188206271058758
YER053C	PIC2	0.155496040249908
YJR077C	MIR1	0.155496040249908
YER069W	ARG5,6	0.145193082637183
YMR062C	ARG7	0.145193082637183
YOR130C	ORT1	0.145193082637183
YOL140W	ARG8	0.145193082637183
YAL062W	GDH3	0.126351880344257
YOR375C	GDH1	0.126351880344257
YML120C	NDI1	0.106753044606457
YFL018C	LPD1	0.0799157357347764
YIL074C	SER33	0.0308175003406939
YER081W	SER3	0.0308175003406939
YGR208W	SER2	0.0308175003406939
YOR184W	SER1	0.0308175003406939
YLR058C	SHM2	0.010127412939421
YGR204W	ADE3	0.00429260804160208
YBR263W	SHM1	0.000754456068761939
YAL044C	GCV3	0.00037722765943194
YDR019C	GCV1	0.00037722765943194
YMR189W	GCV2	0.000377227659431896
YDR148C	KGD2	0
YER070W	RNR1	0
YGR180C	RNR4	0
YIL066C	RNR3	0
YIL125W	KGD1	0
YJL026W	RNR2	0
YLR438W	CAR2	0
YMR246W	FAA4	0
YOR317W	FAA1	0
YOR388C	FDH1	0
