gene_IDs	gene_names	K_score
YBR252W	DUT1	1000
YDR300C	PRO1	1000
YER062C	GPP2	1000
YIL053W	GPP1	1000
YLL043W	FPS1	1000
YMR241W	YHM2	1000
YNL037C	IDH1	1000
YOR136W	IDH2	1000
YOR323C	PRO2	1000
YJR069C	HAM1	1000
YFL054C	AQY3	1000
YDL022W	GPD1	242.304647610497
YOL059W	GPD2	242.304647610497
YLR354C	TAL1	1.34201151806243
YGR043C	NQM1	1.34201151806243
YGR240C	PFK1	1.28729556381941
YKL060C	FBA1	1.28729556381941
YMR205C	PFK2	1.28729556381941
YBR196C	PGI1	1.26287145353083
YDR516C	EMI2	1.00041827500325
YBL039C	URA7	0.146905444410471
YJR103W	URA8	0.146905444410471
YER141W	COX15	0.145891666666667
YBR029C	CDS1	0.145080472216589
YNL036W	NCE103	0.145067033155655
YOR222W	ODC2	0.143214291122586
YPL134C	ODC1	0.143214291122586
YBR218C	PYC2	0.14140805802312
YGL062W	PYC1	0.14140805802312
YOR175C	ALE1	0.138640073098706
YER070W	RNR1	0.137184531103292
YIL066C	RNR3	0.137184531103292
YJL026W	RNR2	0.137184531103292
YGR180C	RNR4	0.134798397820728
YOL126C	MDH2	0.127433678924699
YDL052C	SLC1	0.126400388481792
YCR048W	ARE1	0.114117520152884
YLR304C	ACO1	0.112988339466709
YDR503C	LPP1	0.107871375403863
YNR019W	ARE2	0.107676244744571
YPR021C	AGC1	0.097624001144424
YOR245C	DGA1	0.0852643671168571
YER069W	ARG5,6	0.0753127384427565
YOR130C	ORT1	0.0753127384427565
YMR062C	ARG7	0.0753127384427565
YOL140W	ARG8	0.0753127384427565
YOR095C	RKI1	0.073308854342117
YGR248W	SOL4	0
YGR256W	GND2	0
YHR163W	SOL3	0
YHR183W	GND1	0
YLR438W	CAR2	0
YNL241C	ZWF1	0
