gene_IDs	gene_names	K_score
YBL015W	ACH1	1000
YBR145W	ADH5	1000
YBR252W	DUT1	1000
YDR300C	PRO1	1000
YER170W	ADK2	1000
YOL086C	ADH1	1000
YOR323C	PRO2	1000
YJR069C	HAM1	1000
YDR452W	PPN1	1000
PAL	PAL	1000
C4H	C4H	1000
4CL	4CL	1000
CHS	CHS	1000
CHI	CHI	1000
F3H	F3H	1000
FLS	FLS	1000
YGR087C	PDC6	12.1804846742402
YLR044C	PDC1	12.1804846742402
YLR134W	PDC5	12.1804846742402
YAL038W	CDC19	2.44670912379909
YOR347C	PYK2	2.44670912379909
YGR254W	ENO1	2.2959687705577
YHR174W	ENO2	2.2959687705577
YKL152C	GPM1	2.2959687705577
YMR323W	ERR3	2.2959687705577
YOR393W	ERR1	2.2959687705577
YPL281C	ERR2	2.2959687705577
YOR283W	YOR283W	2.2959687705577
YLR354C	TAL1	1.2653647263243
YGR043C	NQM1	1.2653647263243
YGR240C	PFK1	1.22951356400916
YKL060C	FBA1	1.22951356400916
YMR205C	PFK2	1.22951356400916
YDR050C	TPI1	1.22636287290372
YCR012W	PGK1	1.22530963974176
YGR192C	TDH3	1.22530963974176
YJL052W	TDH1	1.22530963974176
YJR009C	TDH2	1.22530963974176
YBR196C	PGI1	1.19494116540599
YER091C	MET6	0.293884450454309
YGL125W	MET13	0.293884450454309
YPL023C	MET12	0.293884450454309
YDR502C	SAM2	0.293827460547136
YLR180W	SAM1	0.293827460547136
YER043C	SAH1	0.293827460547136
YJR105W	ADO1	0.293827460547136
YLL052C	AQY2	0.292583050545878
YPR192W	AQY1	0.292583050545878
YHR002W	LEU5	0.27783
YBR218C	PYC2	0.276571681727062
YGL062W	PYC1	0.276571681727059
YDL066W	IDP1	0.27506307064905
YOR222W	ODC2	0.270668502433815
YPL134C	ODC1	0.270668502433815
YMR267W	PPA2	0.263801032212055
YBL039C	URA7	0.258201785040243
YJR103W	URA8	0.258201785040243
YOL126C	MDH2	0.235505246152827
YDL085W	NDE2	0.214693727785176
YMR145C	NDE1	0.214693727785176
YDR503C	LPP1	0.207961799640978
Q0045	COX1	0.193551261364012
Q0250	COX2	0.193551261364012
Q0275	COX3	0.193551261364012
YDL067C	COX9	0.193551261364012
YGL187C	COX4	0.193551261364012
YGL191W	COX13	0.193551261364012
YHR051W	COX6	0.193551261364012
YIL111W	COX5B	0.193551261364012
YLR038C	COX12	0.193551261364012
YLR395C	COX8	0.193551261364012
YMR256C	COX7	0.193551261364012
Q0105	COB	0.191850150052591
YBL045C	COR1	0.191850150052591
YDR529C	QCR7	0.191850150052591
YEL024W	RIP1	0.191850150052591
YFR033C	QCR6	0.191850150052591
YGR183C	QCR9	0.191850150052591
YHR001W-A	QCR10	0.191850150052591
YJL166W	QCR8	0.191850150052591
YOR065W	CYT1	0.191850150052591
YPR191W	QCR2	0.191850150052591
YPR021C	AGC1	0.188206271058759
Q0080	ATP8	0.183917883876705
Q0085	ATP6	0.183917883876705
Q0130	OLI1	0.183917883876705
YBL099W	ATP1	0.183917883876705
YBR039W	ATP3	0.183917883876705
YDL004W	ATP16	0.183917883876705
YDR298C	ATP5	0.183917883876705
YDR322C-A	TIM11	0.183917883876705
YDR377W	ATP17	0.183917883876705
YJR121W	ATP2	0.183917883876705
YKL016C	ATP7	0.183917883876705
YLR295C	ATP14	0.183917883876705
YML081C-A	ATP18	0.183917883876705
YPL078C	ATP4	0.183917883876705
YPL271W	ATP15	0.183917883876705
YPR020W	ATP20	0.183917883876705
YOL077W-A	ATP19	0.183917883876705
YKL029C	MAE1	0.172827413985647
YER053C	PIC2	0.153284780666072
YJR077C	MIR1	0.153284780666072
YOL140W	ARG8	0.145193082637183
YER069W	ARG5,6	0.145193082637183
YMR062C	ARG7	0.145193082637183
YOR130C	ORT1	0.145193082637183
YAL062W	GDH3	0.127648636547335
YOR375C	GDH1	0.127648636547335
YML120C	NDI1	0.115471838370908
YFL018C	LPD1	0.0829108360691215
YIL074C	SER33	0.0284390330702756
YER081W	SER3	0.0284390330702756
YGR208W	SER2	0.0284390330702756
YOR184W	SER1	0.0284390330702756
YLR058C	SHM2	0.0091067240419361
YGR204W	ADE3	0.00360221746149007
YBR263W	SHM1	0.00022820370804505
YMR189W	GCV2	0.000114101740611045
YAL044C	GCV3	0.000114101740609929
YDR019C	GCV1	0.000114101740609929
YDR148C	KGD2	0
YER070W	RNR1	0
YGR180C	RNR4	0
YIL066C	RNR3	0
YIL125W	KGD1	0
YJL026W	RNR2	0
YLR438W	CAR2	0
YMR246W	FAA4	0
YOR317W	FAA1	0
YOR388C	FDH1	0
