gene_IDs	gene_names	K_score
YBR166C	TYR1	1000
YBR249C	ARO4	1000
YBR294W	SUL1	1000
YDR007W	TRP1	1000
YDR035W	ARO3	1000
YDR127W	ARO1	1000
YDR354W	TRP4	1000
YER086W	ILV1	1000
YER090W	TRP2	1000
YFR030W	MET10	1000
YGL026C	TRP5	1000
YGL148W	ARO2	1000
YGR124W	ASN2	1000
YGR155W	CYS4	1000
YGR248W	SOL4	1000
YGR256W	GND2	1000
YHR163W	SOL3	1000
YHR183W	GND1	1000
YJR137C	MET5	1000
YKL211C	TRP3	1000
YLR092W	SUL2	1000
YLR438W	CAR2	1000
YNL241C	ZWF1	1000
YNL316C	PHA2	1000
YPR060C	ARO7	1000
YPR145W	ASN1	1000
YGL202W	ARO8	253.244847704434
YBR296C	PHO89	19.7159220959969
YCR037C	PHO87	19.7159220959969
YJL198W	PHO90	19.7159220959969
YML123C	PHO84	19.7159220959969
YNR013C	PHO91	19.7159220959969
YCR053W	THR4	19.0440128699005
YDR158W	HOM2	19.0440128699005
YER052C	HOM3	19.0440128699005
YJR139C	HOM6	19.0440128699005
YHR025W	THR1	19.0440128699005
YOR095C	RKI1	17.4258195093695
YER069W	ARG5,6	12.7290546809646
YOL140W	ARG8	12.7290546809646
YMR062C	ARG7	12.7290546809646
YOR130C	ORT1	12.7290546809646
YPR021C	AGC1	10.7327580503997
YER023W	PRO3	8.99603341215668
YOL126C	MDH2	5.41962491643919
YGL062W	PYC1	5.29204175218241
YBR218C	PYC2	5.29204175218239
YLR355C	ILV5	5.21676525019907
YLR027C	AAT2	5.19058223899017
YCL009C	ILV6	4.91873207454745
YMR108W	ILV2	4.66342048225713
YJR016C	ILV3	4.57126548826103
YDR384C	ATO3	3.97652648088092
YGR121C	MEP1	3.97652648088092
YNL142W	MEP2	3.97652648088092
YPR138C	MEP3	3.97652648088092
YCL018W	LEU2	3.36322266189357
YGL009C	LEU1	3.36322266189357
YPR035W	GLN1	2.6880331913721
YKL085W	MDH1	2.66706083750406
YNR001C	CIT1	2.66706083750406
YPR001W	CIT3	2.66706083750406
YGR254W	ENO1	2.62444833021279
YHR174W	ENO2	2.62444833021279
YKL152C	GPM1	2.62444833021279
YMR323W	ERR3	2.62444833021279
YOR393W	ERR1	2.62444833021279
YPL281C	ERR2	2.62444833021279
YOR283W	YOR283W	2.62444833021279
YOR222W	ODC2	2.59412053646228
YPL134C	ODC1	2.59412053646228
YNL036W	NCE103	2.38858673838297
YHR018C	ARG4	2.35892992040906
YJL088W	ARG3	2.35892992040906
YOL058W	ARG1	2.35892992040906
YAL038W	CDC19	2.22473101570928
YOR347C	PYK2	2.22473101570928
YGL125W	MET13	1.68542996583973
YPL023C	MET12	1.68542996583973
YER091C	MET6	1.68542996583941
YDR234W	LYS4	1.65674251843495
YER152C	YER152C	1.65674251843495
YIL094C	LYS12	1.65674251843495
YIR034C	LYS1	1.65674251843495
YJL060W	BNA3	1.65674251843495
YJL200C	ACO2	1.65674251843495
YBR115C	LYS2	1.65674251843495
YDL131W	LYS21	1.65674251843495
YGL154C	LYS5	1.65674251843495
YNR050C	LYS9	1.65674251843495
YCR012W	PGK1	1.07525281575502
YGR192C	TDH3	1.07525281575502
YJL052W	TDH1	1.07525281575502
YJR009C	TDH2	1.07525281575502
YDR516C	EMI2	1.00082654059255
YER141W	COX15	0.149704166666667
YDR454C	GUK1	0.146366225873319
YBR029C	CDS1	0.138376927486831
YGR180C	RNR4	0.136654921049949
YER070W	RNR1	0.136083003261277
YIL066C	RNR3	0.136083003261277
YJL026W	RNR2	0.136083003261277
YOR175C	ALE1	0.128679211040258
YHR002W	LEU5	0.1258125
YDR503C	LPP1	0.107871373590411
YDL052C	SLC1	0.107621401447627
YDR148C	KGD2	0.068625
YIL125W	KGD1	0.068625
YPL061W	ALD6	0.0680030598234354
YLR058C	SHM2	0.0641446947799582
YMR246W	FAA4	0.0610255415909781
YGR204W	ADE3	0.0576196211245968
YOR388C	FDH1	0.0570372479745828
YOR317W	FAA1	0.0508546050564485
YDR300C	PRO1	0.0291972950958742
YOR323C	PRO2	0.0291972950958742
YAL044C	GCV3	0.0149806659398678
YDR019C	GCV1	0.0149806659398678
YMR189W	GCV2	0.0149806659398678
YBR263W	SHM1	0.014980559445152
YMR267W	PPA2	0.0106304802206865
YCL040W	GLK1	0
YDR380W	ARO10	0
YFR053C	HXK1	0
YGL184C	STR3	0
YGL253W	HXK2	0
YLR155C	ASP3-1	0
YLR157C	ASP3-2	0
YLR158C	ASP3-3	0
YLR160C	ASP3-4	0
YNL037C	IDH1	0
YOR136W	IDH2	0
YPL092W	SSU1	0
YFR055W	IRC7	0
YLR446W	YLR446W	0
YKL069W	YKL069W	0
