gene_IDs	gene_names	K_score
YHR190W	ERG9	28.8653099655622
YML075C	HMG1	28.8648868225642
YMR208W	ERG12	28.8648868225642
YMR220W	ERG8	28.8648868225642
YNR043W	MVD1	28.8648868225642
YPL117C	IDI1	28.8648868225642
YJL167W	ERG20	28.8648868225642
YHR002W	LEU5	28.8596334231279
YFR053C	HXK1	13.6408863530129
YBR221C	PDB1	6.95126132947649
YER178W	PDA1	6.95126132947649
YGR193C	PDX1	6.95126132947649
YNL071W	LAT1	6.95126132947649
YGL080W	MPC1	4.746797273368
YGR243W	MPC3	4.746797273368
YHR162W	MPC2	4.746797273368
YAL038W	CDC19	2.35571603911256
YGR254W	ENO1	2.20578392378331
YOR283W	YOR283W	2.20578392378331
YML120C	NDI1	1.59407413984449
YCR012W	PGK1	1.17612679610767
YJL052W	TDH1	1.17612679610767
YKL067W	YNK1	0.293555026453873
YDL166C	FAP7	0.292408321595702
YDR226W	ADK1	0.291877739291686
YPL061W	ALD6	0.281237347578924
YLR153C	ACS2	0.281237347578923
YGR087C	PDC6	0.274161044637127
YLR044C	PDC1	0.274161044637127
YLR134W	PDC5	0.274161044637127
YBR029C	CDS1	0.266534404167093
YOR175C	ALE1	0.248405980470786
YCR048W	ARE1	0.229253162159922
YDR503C	LPP1	0.218716632954048
YNR019W	ARE2	0.218387469886192
YDL052C	SLC1	0.208093561768136
YOR245C	DGA1	0.180581204829288
YDR148C	KGD2	0.0294000000000006
YIL125W	KGD1	0.0294000000000006
YDL066W	IDP1	0.0294
YER081W	SER3	0.0271474351822504
YGR208W	SER2	0.0271474351822504
YIL074C	SER33	0.0271474351822504
YOR184W	SER1	0.0271474351822504
YAL062W	GDH3	0.0258511890395417
YOR375C	GDH1	0.0258511890395417
YAL044C	GCV3	0.0152990375310732
YDR019C	GCV1	0.0152990375310732
YMR189W	GCV2	0.0152990375310732
YLR058C	SHM2	0.00877761349499318
YBR263W	SHM1	0.00119804700164088
YOR388C	FDH1	0.000383545012146877
