genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.24160447151104	essential	2	2.6541389376167e-08	0.00335810255395937	2.65414538574208e-08	1	2	0	1	1.00000383315339	1.00007326984262
YCR012W	P00560	PGK1	44.73787	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.23473904137615	essential	2	8.8447999515429e-07	0.00201215417666638	8.84479995154384e-07	1	4	0	1	1.00040972715607	1.00788985135303
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	2	1.23461593475084	essential	2	3.59288847789099e-07	6.46135622839562e-07	6.46116633055635e-07	1	9	0	1	1.00107992740901	1.02105295104892
YDR516C	Q04409	EMI2	55.92028	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	1.000408122539	essential	2	2.22092687052264e-08	1.86179439461906e-07	1.86125934860519e-07	1	4	0	1	1.00014075015653	1.00269709613315
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	2	14.5565901604422	opt_isoenz_tight	2	0	2.53082900721172e-06	2.53081048085502e-06	1	17	0	2	1.00305162729925	1.06173979834937
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	2.48797828795256	opt_isoenz_tight	2	0	1.94738155885095e-06	1.94736303247474e-06	1	6	0	2	1.00114363860892	1.02232126042099
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	0	0.286518671811948	subOpt_isoenz	0	0	4.1528900465939e-08	0	0	12	1	2	1	1
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.273519365329997	subOpt_isoenz	0	0	4.87266676416217e-07	0	0	24	2	2	1	0.999999999999996
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.273519365329997	subOpt_isoenz	0	0	4.87266676417107e-07	0	0	24	2	2	1	0.999999999999996
YJL026W	P09938	RNR2	46.14681	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.273519365329997	subOpt_isoenz	0	0	4.87266676414117e-07	0	0	24	2	2	1	0.999999999999998
YNR019W	P53629	ARE2	74.022	sce00100  Steroid biosynthesis	0	0.207585615220003	subOpt_isoenz	0	0	0.00121558434262722	0	1	84	0	2	1	1
YOR245C	Q08650	DGA1	47.71075	sce00561  Glycerolipid metabolism	0	0.164378422830005	subOpt_isoenz	0	0	1.01733999432762e-07	0	1	122	0	2	1	0.999999999999995
YAL062W	P39708	GDH3	49.62653	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	0	0.0255476542613124	subOpt_isoenz	0	0	1.45328870931206e-06	0	0	8	6	2	1	1.00000000000001
YER081W	P40054	SER3	51.1927	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.0116381638939931	subOpt_isoenz	0	0	4.8721991845463e-08	0	0	6	7	2	1	1
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	1	2.32886121513346	opt_isoenz	2	0	0.00192400659838701	1.99806783948054e-06	1	5	0	3	1.00099406750154	1.01934843932922
YOR283W	Q12040	YOR283W	26.17622	sce00NNN  None	1	2.32886121513346	opt_isoenz	2	0	0.00343802476626793	5.51687619110279e-07	1	4	0	3	1.00015400715115	1.00295184122227
YLR354C	P15019	TAL1	37.0359	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.27508444945206	opt_isoenz	2	0	0.00243237507685148	2.84100258603737e-06	1	6	0	3	1.0018162917312	1.0358965583129
YJL052W	P00360	TDH1	35.74956	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.23473904137615	opt_isoenz	2	0	0.00253331973658139	1.63689790534658e-05	1	8	0	3	1.00670723428422	1.12714527909023
YGL080W		MPC1	NaN		0	0.229226419427342		0	NaN	NaN	NaN	0	4	3	3	1	0.999999999999997
YGR243W		MPC3	NaN		0	0.229226419427342		0	NaN	NaN	NaN	0	4	3	3	1	1
YHR162W		MPC2	NaN		0	0.229226419427342		0	NaN	NaN	NaN	0	4	3	3	1	1
YGR087C	P26263	PDC6	61.57964	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	0	0	flux_leak	0	0	0	0	0	0	8	2	1	0.999999999999997
YLR134W	P16467	PDC5	61.91138	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	0	0	flux_leak	0	0	0	0	0	0	8	2	1	1
YBR145W	P38113	ADH5	37.64764	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00350  Tyrosine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	0	0	flux_leak	0	0	0	0	0	0	9	2	1	1
YOL086C	P00330	ADH1	36.84874	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00350  Tyrosine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	0	0	flux_leak	0	0	0	0	0	0	9	2	1	0.999999999999997
YMR110C	Q04458	HFD1	59.97826	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00280  Valine, leucine and isoleucine degradation sce00310  Lysine degradation sce00330  Arginine and proline metabolism sce00340  Histidine metabolism sce00380  Tryptophan metabolism sce00410  beta-Alanine metabolism sce00561  Glycerolipid metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	0	0	flux_leak	0	0	0	0	0	0	10	2	1	1
YMR170C	P47771	ALD2	55.18718	sce00010  Glycolysis / Gluconeogenesis sce00340  Histidine metabolism sce00350  Tyrosine metabolism sce00360  Phenylalanine metabolism sce00410  beta-Alanine metabolism sce01110  Biosynthesis of secondary metabolites	0	0	flux_leak	0	0	0	0	0	0	10	2	1	1
YER073W	P40047	ALD5	56.69214	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00280  Valine, leucine and isoleucine degradation sce00310  Lysine degradation sce00330  Arginine and proline metabolism sce00340  Histidine metabolism sce00380  Tryptophan metabolism sce00410  beta-Alanine metabolism sce00561  Glycerolipid metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	0	0	flux_leak	0	0	0	0	0	0	10	2	1.00002815213126	1.00053835865717
YOR374W	P46367	ALD4	56.72295	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00280  Valine, leucine and isoleucine degradation sce00310  Lysine degradation sce00330  Arginine and proline metabolism sce00340  Histidine metabolism sce00380  Tryptophan metabolism sce00410  beta-Alanine metabolism sce00561  Glycerolipid metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	0	0	flux_leak	0	0	0	0	0	0	10	2	1	0.999999999999992
YJR149W	P47177	YJR149W	45.1585	sce00910  Nitrogen metabolism	0	0	flux_leak	0	0	0	0	1	0	0	1	1	0.999999999999997
