gene_IDs	gene_names	K_score
YBL015W	ACH1	1000
YDR300C	PRO1	1000
YER170W	ADK2	1000
YOL086C	ADH1	1000
YOR323C	PRO2	1000
YJR069C	HAM1	1000
YDR452W	PPN1	1000
3DSD	3DSD	1000
OMT	OMT	1000
ACAR	ACAR	1000
UGT	UGT	1000
YLR044C	PDC1	12.1565650563796
YAL038W	CDC19	2.44168110673251
YGR254W	ENO1	2.28819864399689
YOR283W	YOR283W	2.28819864399689
YLR354C	TAL1	1.26038326191707
YKL060C	FBA1	1.2247706670274
YMR205C	PFK2	1.2247706670274
YDR050C	TPI1	1.22361247457927
YCR012W	PGK1	1.22180818855176
YJL052W	TDH1	1.22180818855176
YBR196C	PGI1	1.18985861196708
YER091C	MET6	0.293884450454308
YER043C	SAH1	0.293827460547134
YJR105W	ADO1	0.293827460547134
YDR502C	SAM2	0.293827460547134
YLR180W	SAM1	0.293827460547134
YBR221C	PDB1	0.287687053462433
YER178W	PDA1	0.287687053462433
YGR193C	PDX1	0.287687053462433
YNL071W	LAT1	0.287687053462433
YLL052C	AQY2	0.286245470239625
YPR192W	AQY1	0.286245470239625
YNL036W	NCE103	0.28298242285654
YJR095W	SFC1	0.27783
YHR002W	LEU5	0.277829999999998
YBR218C	PYC2	0.277558868062198
YGL062W	PYC1	0.277558868062171
YKL085W	MDH1	0.275586819025749
YDL066W	IDP1	0.272096032937085
YOR222W	ODC2	0.260789689215632
YPL134C	ODC1	0.260789689215632
YBL039C	URA7	0.258201785040243
YJR103W	URA8	0.258201785040243
YMR267W	PPA2	0.257717649935789
YOL126C	MDH2	0.238125157666029
YDL085W	NDE2	0.212915882658742
YMR145C	NDE1	0.212915882658742
YDR503C	LPP1	0.207961799870312
Q0045	COX1	0.189338268190159
Q0250	COX2	0.189338268190159
Q0275	COX3	0.189338268190159
YDL067C	COX9	0.189338268190159
YGL187C	COX4	0.189338268190159
YGL191W	COX13	0.189338268190159
YHR051W	COX6	0.189338268190159
YIL111W	COX5B	0.189338268190159
YLR038C	COX12	0.189338268190159
YLR395C	COX8	0.189338268190159
YMR256C	COX7	0.189338268190159
YPR021C	AGC1	0.188206271058758
Q0105	COB	0.187978636883729
YBL045C	COR1	0.187978636883729
YDR529C	QCR7	0.187978636883729
YEL024W	RIP1	0.187978636883729
YFR033C	QCR6	0.187978636883729
YGR183C	QCR9	0.187978636883729
YHR001W-A	QCR10	0.187978636883729
YJL166W	QCR8	0.187978636883729
YOR065W	CYT1	0.187978636883729
YPR191W	QCR2	0.187978636883729
Q0080	ATP8	0.181000792626023
Q0085	ATP6	0.181000792626023
Q0130	OLI1	0.181000792626023
YBL099W	ATP1	0.181000792626023
YBR039W	ATP3	0.181000792626023
YDL004W	ATP16	0.181000792626023
YDR298C	ATP5	0.181000792626023
YDR322C-A	TIM11	0.181000792626023
YDR377W	ATP17	0.181000792626023
YJR121W	ATP2	0.181000792626023
YKL016C	ATP7	0.181000792626023
YLR295C	ATP14	0.181000792626023
YML081C-A	ATP18	0.181000792626023
YPL078C	ATP4	0.181000792626023
YPL271W	ATP15	0.181000792626023
YPR020W	ATP20	0.181000792626023
YOL077W-A	ATP19	0.181000792626023
YKL029C	MAE1	0.179690657738029
YER053C	PIC2	0.151578097092794
YJR077C	MIR1	0.151578097092794
YER069W	ARG5,6	0.145193082637183
YMR062C	ARG7	0.145193082637183
YOL140W	ARG8	0.145193082637183
YOR130C	ORT1	0.145193082637183
YAL062W	GDH3	0.126200918578555
YOR375C	GDH1	0.126200918578555
YML120C	NDI1	0.104599983581633
YFL018C	LPD1	0.0780507534650112
YER081W	SER3	0.0297125653011011
YGR208W	SER2	0.0297125653011011
YIL074C	SER33	0.0297125653011011
YOR184W	SER1	0.0297125653011011
YLR058C	SHM2	0.0104730340618429
YGR204W	ADE3	0.00360221587733963
YBR263W	SHM1	0.00163710049037619
YAL044C	GCV3	0.00081854943158309
YDR019C	GCV1	0.00081854943158309
YMR189W	GCV2	0.00081854943158309
YDR148C	KGD2	0
YER070W	RNR1	0
YGR180C	RNR4	0
YIL066C	RNR3	0
YIL125W	KGD1	0
YJL026W	RNR2	0
YLR438W	CAR2	0
YMR246W	FAA4	0
YOR317W	FAA1	0
YOR388C	FDH1	0
