gene_IDs	gene_names	K_score
YBL015W	ACH1	1000
YBR145W	ADH5	1000
YBR252W	DUT1	1000
YDR300C	PRO1	1000
YER170W	ADK2	1000
YOL086C	ADH1	1000
YOR323C	PRO2	1000
YJR069C	HAM1	1000
YDR452W	PPN1	1000
BZL	BZL	1000
BPS	BPS	1000
TXS	TXS	1000
YGR087C	PDC6	15.9676148736876
YLR044C	PDC1	15.9676148736876
YLR134W	PDC5	15.9676148736876
YAL038W	CDC19	2.42456075162906
YOR347C	PYK2	2.42456075162906
YGR254W	ENO1	2.25978066479143
YHR174W	ENO2	2.25978066479143
YKL152C	GPM1	2.25978066479143
YMR323W	ERR3	2.25978066479143
YOR393W	ERR1	2.25978066479143
YPL281C	ERR2	2.25978066479143
YOR283W	YOR283W	2.25978066479143
YLR354C	TAL1	1.24818270173208
YGR043C	NQM1	1.24818270173208
YGR240C	PFK1	1.21187033984719
YKL060C	FBA1	1.21187033984719
YMR205C	PFK2	1.21187033984719
YOL126C	MDH2	0.149425671145955
YER141W	COX15	0.145891666666667
YBL039C	URA7	0.133931198022575
YJR103W	URA8	0.133931198022575
YBR221C	PDB1	0.132259612336149
YER178W	PDA1	0.132259612336149
YGR193C	PDX1	0.132259612336149
YNL071W	LAT1	0.132259612336149
YGL080W	MPC1	0.128937980858768
YGR243W	MPC3	0.128937980858768
YHR162W	MPC2	0.128937980858768
YLL052C	AQY2	0.124440063678456
YPR192W	AQY1	0.124440063678456
YKL085W	MDH1	0.119794721520594
YOR222W	ODC2	0.116211746675984
YPL134C	ODC1	0.116211746675984
YDR503C	LPP1	0.107871341881418
YJR095W	SFC1	0.10065
YHR002W	LEU5	0.10065
YPR021C	AGC1	0.097624001144424
YER069W	ARG5,6	0.0753127384427565
YMR062C	ARG7	0.0753127384427565
YOL140W	ARG8	0.0753127384427565
YOR130C	ORT1	0.0753127384427565
YMR267W	PPA2	0.0649738347932656
YDL066W	IDP1	0.056425
YAL062W	GDH3	0.045001957547625
YOR375C	GDH1	0.045001957547625
Q0045	COX1	0.040248008633605
Q0250	COX2	0.040248008633605
Q0275	COX3	0.040248008633605
YDL067C	COX9	0.040248008633605
YGL187C	COX4	0.040248008633605
YGL191W	COX13	0.040248008633605
YHR051W	COX6	0.040248008633605
YIL111W	COX5B	0.040248008633605
YLR038C	COX12	0.040248008633605
YLR395C	COX8	0.040248008633605
YMR256C	COX7	0.040248008633605
YML120C	NDI1	0.0381973790604921
YFL018C	LPD1	0.0357822920680812
Q0105	COB	0.0345805281365008
YBL045C	COR1	0.0345805281365008
YDR529C	QCR7	0.0345805281365008
YEL024W	RIP1	0.0345805281365008
YFR033C	QCR6	0.0345805281365008
YGR183C	QCR9	0.0345805281365008
YHR001W-A	QCR10	0.0345805281365008
YJL166W	QCR8	0.0345805281365008
YOR065W	CYT1	0.0345805281365008
YPR191W	QCR2	0.0345805281365008
YDL085W	NDE2	0.0334987854368822
YMR145C	NDE1	0.0334987854368822
Q0080	ATP8	0.0287543261898556
Q0085	ATP6	0.0287543261898556
Q0130	OLI1	0.0287543261898556
YBR039W	ATP3	0.0287543261898556
YDL004W	ATP16	0.0287543261898556
YDR298C	ATP5	0.0287543261898556
YDR322C-A	TIM11	0.0287543261898556
YDR377W	ATP17	0.0287543261898556
YKL016C	ATP7	0.0287543261898556
YLR295C	ATP14	0.0287543261898556
YML081C-A	ATP18	0.0287543261898556
YPL078C	ATP4	0.0287543261898556
YPL271W	ATP15	0.0287543261898556
YPR020W	ATP20	0.0287543261898556
YOL077W-A	ATP19	0.0287543261898556
YBL099W	ATP1	0.0287543261898556
YJR121W	ATP2	0.0287543261898556
YIL074C	SER33	0.0147515275009972
YER081W	SER3	0.0147515275009972
YGR208W	SER2	0.0147515275009972
YOR184W	SER1	0.0147515275009972
YER053C	PIC2	0.014523352691164
YJR077C	MIR1	0.014523352691164
YLR058C	SHM2	0.0047237218654671
YGR204W	ADE3	0.00186849553101126
YBR263W	SHM1	0.000118370866600781
YAL044C	GCV3	5.91853744725321e-05
YDR019C	GCV1	5.91853744725321e-05
YMR189W	GCV2	5.91853744725321e-05
YDR148C	KGD2	0
YER070W	RNR1	0
YGR180C	RNR4	0
YIL066C	RNR3	0
YIL125W	KGD1	0
YJL026W	RNR2	0
YLR438W	CAR2	0
YMR246W	FAA4	0
YOR317W	FAA1	0
YOR388C	FDH1	0
