genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YBR248C	P33734	HIS7	61.06729	sce00340  Histidine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	76.8490999512012	tightly_const	2	8.18355766950494e-07	8.18355774396645e-07	8.18355766950494e-07	1	6	0	1	1.00108411988101	1.00113506644331
YFR025C	P38635	HIS2	38.58138	sce00340  Histidine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	76.8490999512012	tightly_const	2	5.27726608727172e-08	5.27726613528893e-08	5.27726608727172e-08	1	4	0	1	1.00004412981229	1.00004620137003
YIL020C	P40545	HIS6	29.55623	sce00340  Histidine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	76.8490999512012	tightly_const	2	3.5291653433686e-06	3.52916537550077e-06	3.5291653433686e-06	1	5	0	1	1.00226505974058	1.00237163424735
YCL030C	P00815	HIS4	87.72027	sce00340  Histidine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	76.8490999512012	tightly_const	2	3.3056527579675e-06	3.30565278806465e-06	3.3056527579675e-06	1	10	0	1	1.00631826659745	1.00661680969027
YER055C	P00498	HIS1	32.26611	sce00340  Histidine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	76.8490999512012	tightly_const	2	4.1827262260857e-05	4.18272626416838e-05	4.1827262260857e-05	1	4	0	1	1.02999163907057	1.03144371938901
YIL116W	P07172	HIS5	42.64564	sce00340  Histidine metabolism sce00350  Tyrosine metabolism sce00360  Phenylalanine metabolism sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	76.8490999512012	tightly_const	2	3.6430061079963e-08	3.64300614116483e-08	3.6430061079963e-08	1	4	0	1	1.00003367250274	1.00003525315235
YOR202W	P06633	HIS3	23.83295	sce00340  Histidine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	76.8490999512012	tightly_const	2	1.12933323512566e-07	1.12933324540796e-07	1.12933323512566e-07	1	3	0	1	1.00005833770178	1.00006107625221
YNL220W	P80210	ADE12	48.27868	sce00230  Purine metabolism sce00250  Alanine, aspartate and glutamate metabolism	2	48.7031459763523	tightly_const	2	2.06363420663263e-05	2.06366972825477e-05	2.06363420663263e-05	1	7	0	1	1.02376791268466	1.024911376061
YPL262W	P08417	FUM1	53.15125	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	1	15.1150717199237	essential	2	1.13035176953038e-07	0.00115041110390298	1.13035526477424e-07	1	6	0	1	1.00020346797951	1.00021293691838
YOR095C	Q12189	RKI1	28.25777	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	8.6546711813815	essential	2	1.12104033379488e-05	0.00217485565467463	1.12110385599408e-05	1	2	0	1	1.02868776972673	1.03007487839003
YNL241C	P11412	ZWF1	57.5209	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	4.31164347527456	tightly_const	2	1.38292263567972e-07	1.38326211811294e-07	1.38321173773103e-07	1	5	0	1	1.0018795957864	1.00196799801543
YMR267W	P28239	PPA2	35.57213	sce00190  Oxidative phosphorylation	2	1.42139730529433	tightly_const	2	1.28690005815628e-06	1.28694983301378e-06	1.28693108654048e-06	1	4	0	1	1.00000000000003	1.00000000000003
YDR516C	Q04409	EMI2	55.92028	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	1.00066848501722	essential	2	1.72288159459862e-07	1.86179439461899e-07	1.86178000000186e-07	1	4	0	1	1.00820473267047	1.00859317393759
YER099C	P38620	PRS2	34.76468	sce00030  Pentose phosphate pathway sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	20.0028660500923	opt_isoenz_tight	2	0	0.000175371684693897	0.000175369079780108	1	6	0	2	1.20599389674867	1.21776898482588
YKL181W	P32895	PRS1	47.04715	sce00030  Pentose phosphate pathway sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	20.0028660500923	opt_isoenz_tight	2	0	0.000175371684693902	0.000175369079780108	1	6	0	2	1.29100253025708	1.30888147943992
