gene_IDs	gene_names	K_score
YKR039W	GAP1	1000
YOR348C	PUT4	1000
YER023W	PRO3	46.0486943054495
YLR438W	CAR2	46.0459297716103
YBR117C	TKL2	37.9465173929819
YPR074C	TKL1	32.0521319712581
YLR174W	IDP2	28.810264688641
YKL029C	MAE1	23.5038067338081
YER069W	ARG5,6	23.3818978962238
YMR062C	ARG7	23.3818978962238
YOR130C	ORT1	23.3818978962238
YOL140W	ARG8	23.3818978962238
YPR021C	AGC1	16.7183176286243
YOL126C	MDH2	15.2868859641556
YJL121C	RPE1	8.47459028436261
YKL085W	MDH1	7.57240503096439
YNR001C	CIT1	7.57240503096439
YPR001W	CIT3	7.57240503096439
YBR218C	PYC2	6.84958974786158
YGL062W	PYC1	6.84958974786158
YNL036W	NCE103	4.64038642141721
YGR248W	SOL4	4.59909958208372
YGR256W	GND2	4.59909958208372
YHR163W	SOL3	4.59909958208372
YHR183W	GND1	4.59909958208372
YNL241C	ZWF1	4.59909958208372
YBR221C	PDB1	3.77276583177793
YER178W	PDA1	3.77276583177793
YGR193C	PDX1	3.77276583177793
YNL071W	LAT1	3.77276583177793
YOR095C	RKI1	2.46156750648113
YAL038W	CDC19	2.38905583443074
YOR347C	PYK2	2.38905583443074
YGR254W	ENO1	2.22685074066746
YHR174W	ENO2	2.22685074066746
YKL152C	GPM1	2.22685074066746
YMR323W	ERR3	2.22685074066746
YOR393W	ERR1	2.22685074066746
YPL281C	ERR2	2.22685074066746
YOR283W	YOR283W	2.22685074066746
YML120C	NDI1	1.63079650301449
YDR384C	ATO3	1.53882452388396
YGR121C	MEP1	1.53882452388396
YNL142W	MEP2	1.53882452388396
YPR138C	MEP3	1.53882452388396
YCR012W	PGK1	1.19133353763916
YGR192C	TDH3	1.19133353763916
YJL052W	TDH1	1.19133353763916
YJR009C	TDH2	1.19133353763916
YDR050C	TPI1	1.10784298663831
YGR240C	PFK1	1.10079762781006
YKL060C	FBA1	1.10079762781006
YMR205C	PFK2	1.10079762781006
YDR516C	EMI2	1.00040630871203
YBL039C	URA7	0.147906768541318
YJR103W	URA8	0.147906768541318
YER141W	COX15	0.145891666666667
YBR029C	CDS1	0.142012737760068
YER070W	RNR1	0.138393773908786
YIL066C	RNR3	0.138393773908786
YJL026W	RNR2	0.138393773908786
YGL080W	MPC1	0.137525775485224
YGR243W	MPC3	0.137525775485224
YHR162W	MPC2	0.137525775485224
YGR180C	RNR4	0.136609087640095
YOR175C	ALE1	0.134081712412518
YDL022W	GPD1	0.118159663275189
YDL052C	SLC1	0.117806613957503
YCR048W	ARE1	0.114117491991918
YDR503C	LPP1	0.10787134181304
YNR019W	ARE2	0.107676212105143
YDL066W	IDP1	0.0907375000000001
YDR148C	KGD2	0.0907375
YIL125W	KGD1	0.0907375
YOR245C	DGA1	0.0852643181577145
YAL044C	GCV3	0.0559335245740599
YDR019C	GCV1	0.0559335245740599
YMR189W	GCV2	0.0559335245740401
YMR145C	NDE1	0.0417956074727774
YDL085W	NDE2	0.0417956074727774
YGR208W	SER2	0.0337476591009975
YER081W	SER3	0.0337476591009975
YIL074C	SER33	0.0337476591009975
YOR184W	SER1	0.0337476591009975
YLR058C	SHM2	0.0250998255942947
YOR388C	FDH1	0.0213543076772889
YBR263W	SHM1	0.021129479960599
