gene_IDs	gene_names	K_score
YAL060W	BDH1	1000
YBL015W	ACH1	1000
YBR252W	DUT1	1000
YCL064C	CHA1	1000
YDL171C	GLT1	1000
YEL046C	GLY1	1000
YER062C	GPP2	1000
YER170W	ADK2	1000
YFL053W	DAK2	1000
YIL053W	GPP1	1000
YML070W	DAK1	1000
YOR120W	GCY1	1000
YJR069C	HAM1	1000
YGR087C	PDC6	503.741661986983
YLR134W	PDC5	503.741661986983
YLR044C	PDC1	406.232370272357
YDL022W	GPD1	32.849787630247
YOL059W	GPD2	32.849787630247
YCR053W	THR4	3.29125934112692
YDR158W	HOM2	3.29125934112692
YER052C	HOM3	3.29125934112692
YHR025W	THR1	3.29125934112692
YJR139C	HOM6	3.29125934112692
YPR035W	GLN1	2.86863312881987
YAL038W	CDC19	2.61215321954893
YOR347C	PYK2	2.61215321954893
YGR254W	ENO1	2.43376817774509
YHR174W	ENO2	2.43376817774509
YKL152C	GPM1	2.43376817774509
YMR323W	ERR3	2.43376817774509
YOR393W	ERR1	2.43376817774509
YPL281C	ERR2	2.43376817774509
YOR283W	YOR283W	2.43376817774509
YLR354C	TAL1	1.34201204425362
YGR043C	NQM1	1.34201204425362
YDR050C	TPI1	1.29572669544485
YGR240C	PFK1	1.28729580591328
YKL060C	FBA1	1.28729580591328
YMR205C	PFK2	1.28729580591328
YCR012W	PGK1	1.28461662367921
YGR192C	TDH3	1.28461662367921
YJL052W	TDH1	1.28461662367921
YJR009C	TDH2	1.28461662367921
YBR196C	PGI1	1.26287214309859
YDR516C	EMI2	1.00048824936998
YER141W	COX15	0.145891666666667
YBL039C	URA7	0.142919774701876
YJR103W	URA8	0.142919774701876
YML120C	NDI1	0.129241592240452
YER070W	RNR1	0.126273494564683
YIL066C	RNR3	0.126273494564683
YJL026W	RNR2	0.126273494564683
Q0080	ATP8	0.125921105746621
Q0085	ATP6	0.125921105746621
Q0130	OLI1	0.125921105746621
YBL099W	ATP1	0.125921105746621
YBR039W	ATP3	0.125921105746621
YDL004W	ATP16	0.125921105746621
YDR298C	ATP5	0.125921105746621
YDR322C-A	TIM11	0.125921105746621
YDR377W	ATP17	0.125921105746621
YJR121W	ATP2	0.125921105746621
YKL016C	ATP7	0.125921105746621
YLR295C	ATP14	0.125921105746621
YML081C-A	ATP18	0.125921105746621
YPL078C	ATP4	0.125921105746621
YPL271W	ATP15	0.125921105746621
YPR020W	ATP20	0.125921105746621
YOL077W-A	ATP19	0.125921105746621
YBL030C	PET9	0.125765185122451
YBR085W	AAC3	0.125765185122451
YMR056C	AAC1	0.125765185122451
Q0105	COB	0.124384076621664
YBL045C	COR1	0.124384076621664
YDR529C	QCR7	0.124384076621664
YEL024W	RIP1	0.124384076621664
YFR033C	QCR6	0.124384076621664
YGR183C	QCR9	0.124384076621664
YHR001W-A	QCR10	0.124384076621664
YJL166W	QCR8	0.124384076621664
YOR065W	CYT1	0.124384076621664
YPR191W	QCR2	0.124384076621664
Q0045	COX1	0.124384076621664
Q0250	COX2	0.124384076621664
Q0275	COX3	0.124384076621664
YDL067C	COX9	0.124384076621664
YEL039C	CYC7	0.124384076621664
YGL187C	COX4	0.124384076621664
YGL191W	COX13	0.124384076621664
YHR051W	COX6	0.124384076621664
YIL111W	COX5B	0.124384076621664
YJR048W	CYC1	0.124384076621664
YLR038C	COX12	0.124384076621664
YLR395C	COX8	0.124384076621664
YMR256C	COX7	0.124384076621664
YDR231C	COX20	0.124384076621664
YGR062C	COX18	0.124384076621664
YHR116W	COX23	0.124384076621664
YJL003W	COX16	0.124384076621664
YLL018C-A	COX19	0.124384076621664
YPL132W	COX11	0.124384076621664
YMR145C	NDE1	0.12293127032052
YDL085W	NDE2	0.12293127032052
YGR180C	RNR4	0.122187433737784
YER053C	PIC2	0.115539186977847
YJR077C	MIR1	0.115539186977847
YBR263W	SHM1	0.115518814378494
YGL080W	MPC1	0.115149612389344
YGR243W	MPC3	0.115149612389344
YHR162W	MPC2	0.115149612389344
YCR048W	ARE1	0.114117492008434
YDR503C	LPP1	0.10787134183274
YNR019W	ARE2	0.107676212124285
YOR245C	DGA1	0.0852643181864279
YOR095C	RKI1	0.0733086778232441
YFL018C	LPD1	0.0595029496900604
YAL044C	GCV3	0.057759349778742
YDR019C	GCV1	0.057759349778742
YMR189W	GCV2	0.057759349778742
YLR058C	SHM2	0.00435539791524747
YAL062W	GDH3	0
YDL066W	IDP1	0
YDR148C	KGD2	0
YER081W	SER3	0
YGR208W	SER2	0
YGR248W	SOL4	0
YGR256W	GND2	0
YHR163W	SOL3	0
YHR183W	GND1	0
YIL074C	SER33	0
YIL125W	KGD1	0
YNL241C	ZWF1	0
YOR184W	SER1	0
YOR375C	GDH1	0
YOR388C	FDH1	0
