genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YAL060W	P39714	BDH1	41.58155	sce00650  Butanoate metabolism	1	1000	essential	2	1.08996137082084e-06	0.00214763680963185	1.08996137082084e-06
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	1	340.636746201265	opt_isoenz	2	0	4.99225559392394e-06	2.35522919431921e-06
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	2.43513518028431	opt_isoenz_tight	2	0	1.83764312896392e-06	1.83762461382314e-06
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	1	2.27985048990315	opt_isoenz	2	0	0.00190844500808987	1.88737530919783e-06
YOR283W	Q12040	YOR283W	26.17622	sce00NNN  None	1	2.27985048990315	opt_isoenz	2	0	0.00341036057814431	5.21124243193653e-07
YLR354C	P15019	TAL1	37.0359	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.24312105172912	opt_isoenz	2	0	0.00241297999111651	2.97678522765796e-06
YCR012W	P00560	PGK1	44.73787	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.2270714253939	essential	2	8.93967329265209e-07	0.00199599520170101	8.93967329265272e-07
YJL052W	P00360	TDH1	35.74956	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.2270714253939	opt_isoenz	2	0	0.00251326166280889	1.65445601566961e-05
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.2261609424324	essential	2	2.71291936305638e-08	0.00333110779375248	2.71292581118224e-08
YKL060C	P14540	FBA1	39.62024	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.21928629295054	subOpt_isoenz	2	0	0.00225558900341786	0
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	2	1.21928629295054	essential	2	3.67220090903521e-07	6.60398519380223e-07	6.6037952959633e-07
YBR196C	P12709	PGI1	61.29832	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	1	1.16078672494188	essential	2	3.24679567969005e-07	0.00145642769934773	3.24683224839328e-07
YDR516C	Q04409	EMI2	55.92028	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	1.0004633338087	essential	2	2.22092650119604e-08	1.86179439461901e-07	1.86122878948836e-07
YOL140W	P18544	ARG8	46.68082	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0.293345695861815	tightly_const	0	3.07119667794612e-06	3.08608854472899e-06	3.07383726576022e-06
YER069W	Q01217	ARG5,6	94.86823	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0.293345695861815	tightly_const	0	1.23645780852698e-06	1.24245324506861e-06	1.23752090398804e-06
YMR062C	Q04728	ARG7	47.84821	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0.293345695861815	essential	0	2.71333511244548e-07	0.00186568425762792	2.71566801396427e-07
YOR130C		ORT1	NaN		0	0.293345695861815		0	NaN	NaN	NaN
YLR438W	P07991	CAR2	46.08557	sce00330  Arginine and proline metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	0	0.292707281757894	tightly_const	0	2.4641246178224e-08	2.48783433720286e-08	2.46832895061856e-08
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	0	0.288223123335067	subOpt_isoenz	0	0	4.15289004659845e-08	0
YJR103W	P38627	URA8	64.50989	sce00240  Pyrimidine metabolism	0	0.288223123335067	opt_isoenz_tight	0	0	4.15289004658835e-08	4.1426564308282e-08
YBR029C	P38221	CDS1	51.82218	sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites sce04070  Phosphatidylinositol signaling system	0	0.281010361877182	essential	0	7.35531973808822e-08	0.00172243654824903	7.3554180645688e-08
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.278185415004635	subOpt_isoenz	0	0	4.87266676416399e-07	0
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.278185415004635	subOpt_isoenz	0	0	4.87266676416659e-07	0
YJL026W	P09938	RNR2	46.14681	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.278185415004635	subOpt_isoenz	0	0	4.87266676414848e-07	0
YGR180C	P49723	RNR4	40.05407	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.275721519980468	opt_isoenz	0	0	4.87266676414118e-07	3.49441155285163e-07
YOR175C	Q08548	ALE1	72.22714	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	0	0.269232756948826	essential	0	1.55725788279246e-08	2.219921901693e-08	2.2172052349836e-08
YGL080W		MPC1	NaN		0	0.258766718999403		0	NaN	NaN	NaN
YGR243W		MPC3	NaN		0	0.258766718999403		0	NaN	NaN	NaN
YHR162W		MPC2	NaN		0	0.258766718999403		0	NaN	NaN	NaN
YDL085W	Q07500	NDE2	61.65854	sce00NNN  None	0	0.251837941631569	opt_isoenz	0	0	7.9559356915721e-05	8.47134556164575e-07
YMR145C	P40215	NDE1	62.77345	sce00NNN  None	0	0.251837941631569	subOpt_isoenz	0	0	7.94813625004554e-05	0
YDL052C	P33333	SLC1	33.88654	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	0	0.247365076388417	subOpt_isoenz	0	0	2.97211162853318e-06	0
YBL045C	P07256	COR1	50.22724	sce00190  Oxidative phosphorylation	0	0.229345720355644	tightly_const	0	4.64712029267083e-06	4.64714515448326e-06	4.64713694987938e-06
