gene_IDs	gene_names	K_score
YBL015W	ACH1	1000
YDL080C	THI3	1000
YDR148C	KGD2	1000
YEL046C	GLY1	1000
YEL047C	FRD1	1000
YER065C	ICL1	1000
YER073W	ALD5	1000
YGR244C	LSC2	1000
YGR248W	SOL4	1000
YGR256W	GND2	1000
YHR037W	PUT2	1000
YHR163W	SOL3	1000
YHR183W	GND1	1000
YIL125W	KGD1	1000
YIR031C	DAL7	1000
YLR142W	PUT1	1000
YNL117W	MLS1	1000
YNL241C	ZWF1	1000
YOR142W	LSC1	1000
YOR374W	ALD4	1000
YDR452W	PPN1	1000
YPL262W	FUM1	354.419894990578
YHR018C	ARG4	201.566783643543
YJL088W	ARG3	201.566783643543
YOL058W	ARG1	201.566783643543
YOR130C	ORT1	201.566783643543
YER069W	ARG5,6	201.566783643543
YMR062C	ARG7	201.566783643543
YOL140W	ARG8	201.566783643543
YDR380W	ARO10	92.4717113347962
YPR021C	AGC1	56.462488217093
YOR303W	CPA1	48.4251649888165
YJR109C	CPA2	48.425164988816
YBR296C	PHO89	34.4564067784874
YCR037C	PHO87	34.4564067784874
YJL198W	PHO90	34.4564067784874
YML123C	PHO84	34.4564067784874
YNR013C	PHO91	34.4564067784874
YPR035W	GLN1	18.8564803010328
YNR001C	CIT1	14.8051239660484
YKL085W	MDH1	14.8051239660484
YPR001W	CIT3	14.8051239660484
YOL126C	MDH2	13.9045468234872
YGL062W	PYC1	12.9610437184677
YBR218C	PYC2	12.9610437184676
YLR027C	AAT2	12.2107302238866
YOR095C	RKI1	10.8716199754146
YDR384C	ATO3	9.97024554507351
YGR121C	MEP1	9.97024554507351
YNL142W	MEP2	9.97024554507351
YPR138C	MEP3	9.97024554507351
YNL036W	NCE103	8.66120111893519
YKL069W	YKL069W	4.73981637448849
YJR051W	OSM1	4.52533887878985
YBR221C	PDB1	4.51208121787536
YER178W	PDA1	4.51208121787536
YGR193C	PDX1	4.51208121787536
YNL071W	LAT1	4.51208121787536
YHR174W	ENO2	2.67074512658178
YKL152C	GPM1	2.67074512658178
YOR347C	PYK2	2.67074512658178
YMR323W	ERR3	2.67074512658178
YOR393W	ERR1	2.67074512658178
YPL281C	ERR2	2.67074512658178
YAL038W	CDC19	2.67074512658178
YGR254W	ENO1	2.67074512658178
YOR283W	YOR283W	2.67074512658178
YJR095W	SFC1	2.54171002760492
YAL062W	GDH3	2.18354571157155
YOR375C	GDH1	2.18354571157155
YLL052C	AQY2	1.39887706493591
YPR192W	AQY1	1.39887706493591
YML120C	NDI1	1.36809193306791
YGR192C	TDH3	1.2177153631092
YJL052W	TDH1	1.2177153631092
YJR009C	TDH2	1.2177153631092
YCR012W	PGK1	1.2177153631092
YDR226W	ADK1	1.15750321530377
YDR050C	TPI1	1.10160858221213
YGR240C	PFK1	1.09174378777683
YKL060C	FBA1	1.09174378777683
YMR205C	PFK2	1.09174378777105
YAL012W	CYS3	1.0435155049468
YGL184C	STR3	1.0435155049468
YFR055W	IRC7	1.0435155049468
YDR516C	EMI2	1.00082663734269
YER141W	COX15	0.149704166666667
YMR246W	FAA4	0.147529832818055
YOR317W	FAA1	0.147529832818055
YPL061W	ALD6	0.114225862122058
YLR153C	ACS2	0.114225862122058
YAL054C	ACS1	0.114225862122058
YDR503C	LPP1	0.0809035318479069
YDR353W	TRR1	0.0338854386326485
YGR180C	RNR4	0.0268870744101548
YER070W	RNR1	0.0230233806464907
YIL066C	RNR3	0.0230233806464907
YJL026W	RNR2	0.0230233806464907
YBR115C	LYS2	0
YCL009C	ILV6	0
YCL018W	LEU2	0
YCL040W	GLK1	0
YCR053W	THR4	0
YDL066W	IDP1	0
YDL131W	LYS21	0
YDR158W	HOM2	0
YDR234W	LYS4	0
YDR300C	PRO1	0
YER023W	PRO3	0
YER052C	HOM3	0
YER152C	YER152C	0
YFR053C	HXK1	0
YGL009C	LEU1	0
YGL080W	MPC1	0
YGL154C	LYS5	0
YGL253W	HXK2	0
YGR202C	PCT1	0
YGR243W	MPC3	0
YHR025W	THR1	0
YHR123W	EPT1	0
YHR162W	MPC2	0
YHR208W	BAT1	0
YIL094C	LYS12	0
YIR034C	LYS1	0
YJL060W	BNA3	0
YJR016C	ILV3	0
YJR139C	HOM6	0
YLR133W	CKI1	0
YLR355C	ILV5	0
YML059C	NTE1	0
YMR108W	ILV2	0
YMR241W	YHM2	0
YNL037C	IDH1	0
YNL104C	LEU4	0
YNL130C	CPT1	0
YNR008W	LRO1	-0
YNR050C	LYS9	0
YOR136W	IDH2	0
YOR323C	PRO2	0
YPL110C	GDE1	0
YLR446W	YLR446W	0
YJL200C	ACO2	0
