gene_IDs	gene_names	K_score
YER073W	ALD5	1000
CAD	CAD	1000
YBR296C	PHO89	54.1265740791941
YCR037C	PHO87	54.1265740791941
YJL198W	PHO90	54.1265740791941
YML123C	PHO84	54.1265740791941
YNR013C	PHO91	54.1265740791941
YOL126C	MDH2	7.96010104014749
YKL085W	MDH1	7.64965436664069
YNR001C	CIT1	7.64965436664069
YGL062W	PYC1	3.98433176949075
YNL036W	NCE103	2.76698074338895
YAL038W	CDC19	2.47282821218745
YGR254W	ENO1	2.31480988827716
YOR283W	YOR283W	2.31480988827716
YBR221C	PDB1	2.27915336380938
YER178W	PDA1	2.27915336380938
YGR193C	PDX1	2.27915336380938
YNL071W	LAT1	2.27915336380938
YML120C	NDI1	1.38834659080031
YLR354C	TAL1	1.25713771295718
YDR050C	TPI1	1.23295351860126
YCR012W	PGK1	1.23044395151513
YJL052W	TDH1	1.23044395151513
YDR516C	EMI2	1.0006684842882
YER069W	ARG5,6	0.293881279402024
YMR062C	ARG7	0.293881279402024
YOL140W	ARG8	0.293881279402024
YOR130C	ORT1	0.293881279402024
YLR438W	CAR2	0.293765441980631
YBL039C	URA7	0.261781606536218
YJR103W	URA8	0.261781606536218
YOR317W	FAA1	0.249525093666829
YMR246W	FAA4	0.249525093666829
YDR503C	LPP1	0.212686734031244
YER070W	RNR1	0.205800000000013
YIL066C	RNR3	0.205800000000013
YJL026W	RNR2	0.205800000000013
YGR180C	RNR4	0.192058536585377
YAL062W	GDH3	0.189657494019893
YOR375C	GDH1	0.189657494019893
YBR263W	SHM1	0.0594526561896503
YHR002W	LEU5	0.0536965400920647
YDL066W	IDP1	0.0450288403464976
YAL044C	GCV3	0.0444263131592606
YDR019C	GCV1	0.0444263131592606
YMR189W	GCV2	0.0444263131592606
YDR148C	KGD2	0.0294
YIL125W	KGD1	0.0294
YER081W	SER3	0.0182494446891908
YGR208W	SER2	0.0182494446891908
YIL074C	SER33	0.0182494446891908
YOR184W	SER1	0.0182494446891908
YLR058C	SHM2	0.0110173794301909
YOR388C	FDH1	0.00269778974788944
YCL040W	GLK1	0
YFR053C	HXK1	0
YGL253W	HXK2	0
YMR267W	PPA2	0
YLR446W	YLR446W	0
