Annotation Cluster 1	Enrichment Score: 5.591494864659951
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Glycolysis	7	63.63636363636363	8.062569221374817E-13	YDR516C, YDR050C, YJL052W, YGR254W, YCR012W, YBR196C, YAL038W	11	26	5914	144.74825174825176	2.5799806735449238E-11	2.5800221508399414E-11	1.8543909209162078E-11
GOTERM_BP_DIRECT	GO:0006096~glycolytic process	7	63.63636363636363	1.1707899745193496E-12	YDR516C, YDR050C, YJL052W, YGR254W, YCR012W, YBR196C, YAL038W	11	26	5557	136.01048951048952	3.044187124601194E-11	3.044053933750309E-11	2.926974936298374E-11
KEGG_PATHWAY	sce01200:Carbon metabolism	9	81.81818181818183	3.738713509327692E-10	YDR516C, YDR050C, YGL062W, YJL052W, YLR354C, YGR254W, YCR012W, YBR196C, YAL038W	10	114	2184	17.242105263157896	6.7296848094144934E-9	6.729684316789846E-9	5.2341989130587694E-9
KEGG_PATHWAY	sce00010:Glycolysis / Gluconeogenesis	7	63.63636363636363	2.134684203232917E-8	YDR516C, YDR050C, YJL052W, YGR254W, YCR012W, YBR196C, YAL038W	10	58	2184	26.358620689655172	3.8424308757001313E-7	1.9212157829096255E-7	1.494278942263042E-7
KEGG_PATHWAY	sce01230:Biosynthesis of amino acids	7	63.63636363636363	2.0702917360794635E-6	YDR050C, YGL062W, YJL052W, YLR354C, YGR254W, YCR012W, YAL038W	10	123	2184	12.429268292682925	3.726459548158978E-5	1.1151998591587039E-5	8.673776682345474E-6
KEGG_PATHWAY	sce01130:Biosynthesis of antibiotics	8	72.72727272727273	2.478221909241564E-6	YDR516C, YDR050C, YJL052W, YLR354C, YGR254W, YCR012W, YBR196C, YAL038W	10	215	2184	8.126511627906977	4.4607054716427896E-5	1.1151998591587039E-5	8.673776682345474E-6
KEGG_PATHWAY	sce01110:Biosynthesis of secondary metabolites	8	72.72727272727273	2.1705146087529744E-5	YDR516C, YDR050C, YJL052W, YLR354C, YGR254W, YCR012W, YBR196C, YAL038W	10	295	2184	5.92271186440678	3.906205575745503E-4	7.813852591510708E-5	6.077440904508328E-5
KEGG_PATHWAY	sce01100:Metabolic pathways	9	81.81818181818183	5.732141551255387E-4	YDR516C, YDR050C, YGL062W, YJL052W, YLR354C, YGR254W, YCR012W, YBR196C, YAL038W	10	682	2184	2.882111436950147	0.010267736257205451	0.001719642465376616	0.0013374996952929237
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	6	54.54545454545454	6.553349533760792E-4	YDR050C, YJL052W, YGR254W, YCR012W, YBR196C, YAL038W	11	482	5861	6.632591474915126	0.006534057392633685	0.003276674766880396	0.003276674766880396
UP_KEYWORDS	Isopeptide bond	4	36.36363636363637	0.02986126920369894	YDR050C, YGR254W, YCR012W, YAL038W	11	423	5914	5.084031807436062	0.6209617974513224	0.11768162618113577	0.08458366881769133
UP_KEYWORDS	Ubl conjugation	4	36.36363636363637	0.03309795736344444	YDR050C, YGR254W, YCR012W, YAL038W	11	440	5914	4.887603305785124	0.659404201304497	0.11768162618113577	0.08458366881769133
UP_KEYWORDS	Phosphoprotein	6	54.54545454545454	0.2562295427803415	YDR516C, YDR050C, YGR254W, YCR012W, YBR196C, YAL038W	11	2091	5914	1.5427155341072125	0.9999230788851596	0.512459085560683	0.36832996774674087

Annotation Cluster 2	Enrichment Score: 4.942132856112082
