gene_IDs	gene_names	K_score
YBL015W	ACH1	1000
YBR145W	ADH5	1000
YBR252W	DUT1	1000
YDR300C	PRO1	1000
YER170W	ADK2	1000
YGR088W	CTT1	1000
YKL184W	SPE1	1000
YOL086C	ADH1	1000
YOR323C	PRO2	1000
YJR069C	HAM1	1000
YDR452W	PPN1	1000
DsPMT1	DsPMT1	1000
MPO1	MPO1	1000
PYKS	PYKS	1000
CYP82M3	CYP82M3	1000
TR1	TR1	1000
PAL1	PAL1	1000
4CL5	4CL5	1000
CS	CS	1000
YGR087C	PDC6	12.2205675719325
YLR134W	PDC5	12.2205675719325
YLR044C	PDC1	12.2205675719325
YAL038W	CDC19	2.44990039425338
YOR347C	PYK2	2.44990039425338
YGR254W	ENO1	2.29482386164859
YHR174W	ENO2	2.29482386164859
YKL152C	GPM1	2.29482386164859
YMR323W	ERR3	2.29482386164859
YOR393W	ERR1	2.29482386164859
YPL281C	ERR2	2.29482386164859
YOR283W	YOR283W	2.29482386164859
YGR043C	NQM1	1.26421309177577
YLR354C	TAL1	1.26421309177577
YMR205C	PFK2	1.22767806578052
YGR240C	PFK1	1.22767806578052
YKL060C	FBA1	1.22767806578052
YDR050C	TPI1	1.22588876200965
YCR012W	PGK1	1.22487387503054
YGR192C	TDH3	1.22487387503054
YJL052W	TDH1	1.22487387503054
YJR009C	TDH2	1.22487387503054
YBR196C	PGI1	1.19248301639119
YLR027C	AAT2	0.290302717365246
YNL036W	NCE103	0.289931847602017
YBR218C	PYC2	0.287929248778382
YGL062W	PYC1	0.287929248778382
YLL052C	AQY2	0.28413687426544
YPR192W	AQY1	0.28413687426544
YCR053W	THR4	0.283265225392383
YDR158W	HOM2	0.283265225392383
YER052C	HOM3	0.283265225392383
YHR025W	THR1	0.283265225392383
YJR139C	HOM6	0.283265225392383
YKL085W	MDH1	0.282139914389476
YHR002W	LEU5	0.27783
YJR095W	SFC1	0.27783
YER086W	ILV1	0.274823762515748
YOR222W	ODC2	0.268470633795453
YPL134C	ODC1	0.268470633795453
YOL126C	MDH2	0.263565921439388
YDL066W	IDP1	0.260365931966717
YBL039C	URA7	0.258201785040242
YJR103W	URA8	0.258201785040242
YMR267W	PPA2	0.257003023335852
YKL029C	MAE1	0.23746178852764
YDL085W	NDE2	0.211330958334717
YMR145C	NDE1	0.211330958334717
YDR503C	LPP1	0.207961799992616
YPR021C	AGC1	0.198950780186385
Q0045	COX1	0.188565085075031
Q0250	COX2	0.188565085075031
Q0275	COX3	0.188565085075031
YDL067C	COX9	0.188565085075031
YGL187C	COX4	0.188565085075031
YGL191W	COX13	0.188565085075031
YHR051W	COX6	0.188565085075031
YIL111W	COX5B	0.188565085075031
YLR038C	COX12	0.188565085075031
YLR395C	COX8	0.188565085075031
YMR256C	COX7	0.188565085075031
Q0105	COB	0.187095534224949
YBL045C	COR1	0.187095534224947
YDR529C	QCR7	0.187095534224947
YEL024W	RIP1	0.187095534224947
YFR033C	QCR6	0.187095534224947
YGR183C	QCR9	0.187095534224947
YHR001W-A	QCR10	0.187095534224947
YJL166W	QCR8	0.187095534224947
YOR065W	CYT1	0.187095534224947
YPR191W	QCR2	0.187095534224947
Q0080	ATP8	0.179976938042883
Q0085	ATP6	0.179976938042883
Q0130	OLI1	0.179976938042883
YBL099W	ATP1	0.179976938042883
YBR039W	ATP3	0.179976938042883
YDL004W	ATP16	0.179976938042883
YDR298C	ATP5	0.179976938042883
YDR322C-A	TIM11	0.179976938042883
YDR377W	ATP17	0.179976938042883
YJR121W	ATP2	0.179976938042883
YKL016C	ATP7	0.179976938042883
YML081C-A	ATP18	0.179976938042883
YPL078C	ATP4	0.179976938042883
YPL271W	ATP15	0.179976938042883
YPR020W	ATP20	0.179976938042883
YOL077W-A	ATP19	0.179976938042883
YLR295C	ATP14	0.179976938042882
YER069W	ARG5,6	0.159537917900167
YMR062C	ARG7	0.159537917900167
YOL140W	ARG8	0.159537917900167
YOR130C	ORT1	0.159537917900167
YER053C	PIC2	0.150580624080241
YJR077C	MIR1	0.150580624080241
YAL062W	GDH3	0.126504097843461
YOR375C	GDH1	0.126504097843461
YML120C	NDI1	0.106063525886541
YFL018C	LPD1	0.0797223259257653
YER081W	SER3	0.0287970205070518
YIL074C	SER33	0.0287970205070518
YOR184W	SER1	0.0287970205070518
YGR208W	SER2	0.0287970205070518
YLR058C	SHM2	0.00949079324045686
YGR204W	ADE3	0.00360221713924679
YBR263W	SHM1	0.000624245025446755
YMR189W	GCV2	0.000312122202486544
YAL044C	GCV3	0.000312122202486411
YDR019C	GCV1	0.000312122202486411
YDR148C	KGD2	0
YER070W	RNR1	0
YGR180C	RNR4	0
YIL066C	RNR3	0
YIL125W	KGD1	0
YJL026W	RNR2	0
YLR438W	CAR2	0
YMR246W	FAA4	0
YOR317W	FAA1	0
YOR388C	FDH1	0
