genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
ADS	Q9AR04	ADS	63.933		2	1000	tightly_const	2	0.000178365043190853	0.00017836504319121	0.000178365043190853	1	3	0	1	1.17642784840438	1.19799131940123
CYP71AV1	Q1PS23	CYP71AV1	55.725		2	1000	tightly_const	2	4.28629173559414e-06	4.28629173560271e-06	4.28629173559414e-06	1	7	0	1	1.00315112173455	1.00347372521368
YJL167W	P08524	ERG20	40.48289	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	27.5267988567812	tightly_const	2	6.17646291985935e-05	6.17647073298201e-05	6.17646291985935e-05	1	5	0	1	1.03554840626754	1.03931775519271
YML126C	P54839	ERG13	55.01283	sce00072  Synthesis and degradation of ketone bodies sce00280  Valine, leucine and isoleucine degradation sce00650  Butanoate metabolism sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	27.5267988567812	tightly_const	2	0.000245570442330284	0.000245570752972802	0.000245570442330284	1	12	0	1	1.22463365344854	1.25335784161979
YMR208W	P07277	ERG12	48.45901	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce04146  Peroxisome	2	27.5267988567812	tightly_const	2	4.65349795243267e-06	4.65350383903006e-06	4.65349795243267e-06	1	11	0	1	1.0031127374967	1.00343139785752
YMR220W	P24521	ERG8	50.45437	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	27.5267988567812	tightly_const	2	2.9974024177515e-05	2.99740620941555e-05	2.9974024177515e-05	1	4	0	1	1.02122452046435	1.02344066671063
YNR043W	P32377	MVD1	44.11544	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	27.5267988567812	tightly_const	2	2.0798298746824e-05	2.07983250402039e-05	2.0798298746824e-05	1	6	0	1	1.01277810702863	1.01410014895403
YPL028W	P41338	ERG10	41.72825	sce00071  Fatty acid degradation sce00072  Synthesis and degradation of ketone bodies sce00280  Valine, leucine and isoleucine degradation sce00310  Lysine degradation sce00380  Tryptophan metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00640  Propanoate metabolism sce00650  Butanoate metabolism sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01212  Fatty acid metabolism	1	27.5267988567812	essential	2	1.13235010450296e-07	0.00134902988187908	1.13235275824843e-07	1	6	0	1	1.00006503926688	1.00007167524008
YPL117C	P15496	IDI1	33.35113	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	1	27.5267988567812	essential	2	1.13614020615711e-09	0.00168773758313003	1.13614020615711e-09	1	2	0	1	1.00000052153132	1.00000057473951
YJL121C	P46969	RPE1	25.96689	sce00030  Pentose phosphate pathway sce00040  Pentose and glucuronate interconversions sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	10.0333706897528	essential	2	1.1380396704046e-06	0.00216881572963336	1.13814712634364e-06	1	2	0	1	1.00057283370917	1.00063131278704
