gene_IDs	gene_names	K_score
YBR208C	DUR1,2	1000
YDR148C	KGD2	1000
YEL046C	GLY1	1000
YEL047C	FRD1	1000
YGR244C	LSC2	1000
YGR248W	SOL4	1000
YGR256W	GND2	1000
YHR037W	PUT2	1000
YHR163W	SOL3	1000
YHR183W	GND1	1000
YIL125W	KGD1	1000
YLR089C	ALT1	1000
YLR142W	PUT1	1000
YLR438W	CAR2	1000
YNL241C	ZWF1	1000
YOR142W	LSC1	1000
YPL111W	CAR1	1000
YDR452W	PPN1	1000
YMR246W	FAA4	317.503955397586
YOR317W	FAA1	317.503955397586
YJR109C	CPA2	16.3998310323058
YOR303W	CPA1	16.3998310323058
YLR153C	ACS2	11.704330743768
YAL054C	ACS1	11.704330743768
YPL061W	ALD6	11.704330743768
YNR016C	ACC1	11.1161445009404
YDL141W	BPL1	11.1161445009404
YBR296C	PHO89	8.55416650934991
YCR037C	PHO87	8.55416650934991
YJL198W	PHO90	8.55416650934991
YML123C	PHO84	8.55416650934991
YNR013C	PHO91	8.55416650934991
YOR095C	RKI1	8.46033882767479
YJR051W	OSM1	8.16029160334686
YNL036W	NCE103	6.74655294244029
YPR035W	GLN1	6.16525693795194
YKL029C	MAE1	4.80900571646433
YKL069W	YKL069W	4.73981637448849
YER023W	PRO3	3.74272191667038
YPR021C	AGC1	2.90621434658837
YAL038W	CDC19	2.82422131620692
YGR254W	ENO1	2.82422131620692
YHR174W	ENO2	2.82422131620692
YKL152C	GPM1	2.82422131620692
YOR347C	PYK2	2.82422131620692
YMR323W	ERR3	2.82422131620692
YOR393W	ERR1	2.82422131620692
YPL281C	ERR2	2.82422131620692
YOR283W	YOR283W	2.82422131620692
YDR226W	ADK1	1.94656953371752
YMR267W	PPA2	1.49942760654131
YCR012W	PGK1	1.2437836657041
YGR192C	TDH3	1.2437836657041
YJL052W	TDH1	1.2437836657041
YJR009C	TDH2	1.2437836657041
YFR053C	HXK1	1.179984333962
YCL040W	GLK1	1.17998433396199
YGL253W	HXK2	1.17998433396199
YLR446W	YLR446W	1.17998433396199
YDR050C	TPI1	1.15373295013273
YGR240C	PFK1	1.14332640872836
YKL060C	FBA1	1.14332640872836
YMR205C	PFK2	1.14332640872836
YAL012W	CYS3	1.0435155049468
YGL184C	STR3	1.0435155049468
YFR055W	IRC7	1.0435155049468
YER141W	COX15	0.149704166666667
YBR029C	CDS1	0.141444636336691
YOR175C	ALE1	0.133237571554268
YDL052C	SLC1	0.116215174230787
YDR503C	LPP1	0.107871327934276
YBR221C	PDB1	0.0649853776652017
YER178W	PDA1	0.0649853776652017
YGR193C	PDX1	0.0649853776652017
YNL071W	LAT1	0.0649853776652017
YDR384C	ATO3	0.0631005910213749
YGR121C	MEP1	0.0631005910213749
YNL142W	MEP2	0.0631005910213749
YPR138C	MEP3	0.0631005910213749
YGR180C	RNR4	0.0383046820663403
YDR353W	TRR1	0.0338854386326481
YER070W	RNR1	0.0328002690922401
YIL066C	RNR3	0.0328002690922401
YJL026W	RNR2	0.0328002690922401
YBR115C	LYS2	0
YBR218C	PYC2	0
YBR291C	CTP1	0
YCL009C	ILV6	0
YCL018W	LEU2	0
YCR053W	THR4	0
YDL066W	IDP1	0
YDL131W	LYS21	0
YDR158W	HOM2	0
YDR234W	LYS4	0
YDR300C	PRO1	0
YDR380W	ARO10	0
YER052C	HOM3	0
YER069W	ARG5,6	0
YER152C	YER152C	0
YGL009C	LEU1	0
YGL062W	PYC1	0
YGL080W	MPC1	0
YGL154C	LYS5	0
YGR243W	MPC3	0
YHR018C	ARG4	0
YHR025W	THR1	0
YHR162W	MPC2	0
YIL094C	LYS12	0
YIR034C	LYS1	0
YJL060W	BNA3	0
YJL088W	ARG3	0
YJR016C	ILV3	0
YJR139C	HOM6	0
YKL085W	MDH1	0
YLR157C	ASP3-2	0
YLR174W	IDP2	0
YLR304C	ACO1	0
YLR355C	ILV5	0
YMR062C	ARG7	0
YMR108W	ILV2	0
YMR241W	YHM2	0
YNL037C	IDH1	0
YNL104C	LEU4	0
YNR001C	CIT1	0
YNR050C	LYS9	0
YOL058W	ARG1	0
YOL140W	ARG8	0
YOR130C	ORT1	0
YOR136W	IDH2	0
YOR323C	PRO2	0
YPR001W	CIT3	0
YJL200C	ACO2	0
