gene_IDs	gene_names	K_score
YBR145W	ADH5	1000
YBR166C	TYR1	1000
YDL168W	SFA1	1000
YDR127W	ARO1	1000
YGL148W	ARO2	1000
YGR155W	CYS4	1000
YOL086C	ADH1	1000
YPR060C	ARO7	1000
YDR452W	PPN1	1000
Haur_4629	Haur_4629	1000
4CL1	4CL1	1000
VST1	VST1	1000
YDR380W	ARO10	92.4717113348084
YOR283W	YOR283W	3.63529743049815
YHR174W	ENO2	3.63529743049815
YKL152C	GPM1	3.63529743049815
YMR323W	ERR3	3.63529743049815
YOR393W	ERR1	3.63529743049815
YPL281C	ERR2	3.63529743049815
YGR254W	ENO1	3.63529743049815
YAL038W	CDC19	3.6121179079298
YOR347C	PYK2	3.6121179079298
YGR240C	PFK1	1.30849413898821
YKL060C	FBA1	1.30849413898821
YMR205C	PFK2	1.30849413898821
YGR192C	TDH3	1.30245341195999
YJL052W	TDH1	1.30245341195999
YJR009C	TDH2	1.30245341195999
YCR012W	PGK1	1.30245341195999
YLR354C	TAL1	1.29336787041578
YGR043C	NQM1	1.29336787041578
YDR050C	TPI1	1.28926722782291
YBR196C	PGI1	1.17839178850509
YDR516C	EMI2	1.00082567548806
YER141W	COX15	0.149704166666667
YKL029C	MAE1	0.139247647052064
YJL130C	URA2	0.138237283499324
YJR109C	CPA2	0.115957811105925
YOR303W	CPA1	0.115957811105925
YIL125W	KGD1	0.109856017009171
YDR148C	KGD2	0.1098
YDR503C	LPP1	0.107871327990021
YPL028W	ERG10	0.101664797754129
YDL085W	NDE2	0.0838146873883355
YMR145C	NDE1	0.0838146873883355
YFL018C	LPD1	0.0796379090793169
Q0045	COX1	0.0681634995238964
Q0250	COX2	0.0681634995238964
Q0275	COX3	0.0681634995238964
YDL067C	COX9	0.0681634995238964
YGL187C	COX4	0.0681634995238964
YGL191W	COX13	0.0681634995238964
YHR051W	COX6	0.0681634995238964
YIL111W	COX5B	0.0681634995238964
YLR038C	COX12	0.0681634995238964
YLR395C	COX8	0.0681634995238964
YMR256C	COX7	0.0681634995238964
YBR221C	PDB1	0.0649853776652016
YER178W	PDA1	0.0649853776652016
YGR193C	PDX1	0.0649853776652016
YNL071W	LAT1	0.0649853776652016
Q0105	COB	0.0641139324813058
YBL045C	COR1	0.0641139301496761
YDR529C	QCR7	0.0641139301496761
YEL024W	RIP1	0.0641139301496761
YFR033C	QCR6	0.0641139301496761
YGR183C	QCR9	0.0641139301496761
YHR001W-A	QCR10	0.0641139301496761
YJL166W	QCR8	0.0641139301496761
YOR065W	CYT1	0.0641139301496761
YPR191W	QCR2	0.0641139301496761
YLR295C	ATP14	0.0635737400142694
Q0080	ATP8	0.0635737400142692
Q0085	ATP6	0.0635737400142692
Q0130	OLI1	0.0635737400142692
YBL099W	ATP1	0.0635737400142692
YBR039W	ATP3	0.0635737400142692
YDL004W	ATP16	0.0635737400142692
