rxn_IDs	rxnNames	K_score	grRules	rxn_formula
r_0091No2	6-phosphogluconolactonase (No2)	1000	YHR163W	pmet_r_0091[c] + 2.7778e-05 prot_P38858[c] => 6-phospho-D-gluconate[c] + H+[c]
r_0309No1	cystathionine beta-synthase (No1)	1000	YGR155W	L-homocysteine[c] + L-serine[c] + 1.292e-05 prot_P32582[c] => H2O[c] + L-cystathionine[c]
r_0466No1	glucose 6-phosphate dehydrogenase (No1)	1000	YNL241C	D-glucose 6-phosphate[c] + NADP(+)[c] + 4.3897e-07 prot_P11412[c] => 6-O-phosphono-D-glucono-1,5-lactone[c] + H+[c] + NADPH[c]
r_0889No2	phosphogluconate dehydrogenase (No2)	1000	YHR183W	pmet_r_0889[c] + 7.6313e-06 prot_P38720[c] => carbon dioxide[c] + D-ribulose 5-phosphate[c] + NADPH[c]
r_4335No1	Endopolyphosphatase (EC 3.6.1.10) (Deoxyadenosine triphosphate phosphohydrolase) (dATP phosphohydrolase) (EC 3.6.1.-) (Exopolyphosphatase) (EC 3.6.1.11) (Phosphate metabolism protein 5) (No1)	1000	YDR452W	dATP[c] + H2O[c] + 1.7921e-07 prot_Q04119[c] => dADP[c] + H+[c] + phosphate[c]
r_4248_REVNo1	D-serine ammonia-lyase (reversible) (No1)	1000	YGL196W	ammonium[c] + pyruvate[c] + 1.634e-05 prot_P53095[c] => D-Serine[c]
newRxn1	newRxn1	685.731081886548	AAS	H2O[c] + L-tyrosine[c] + oxygen[c] + prot_Q06086[c] => carbon dioxide[c] + hydrogen peroxide[c] + s_4394[c] + s_4395[c]
newRxn4	newRxn4	685.731081886548	ADH	H+[c] + NADH[c] + s_4394[c] + prot_P0A9Q7[c] => NAD[c] + s_4397[c]
r_0366No2	enolase (No2)	3.53016454433042	YGR254W	pmet_r_0366[c] + 1.2077e-06 prot_P00924[c] => H2O[c] + phosphoenolpyruvate[c]
r_0893No1	phosphoglycerate mutase (No1)	3.53016454433042	YOR283W	pmet_r_0893[c] + 3.3347e-07 prot_Q12040[c] => 2-phospho-D-glyceric acid[c]
r_0962No1	pyruvate kinase (No1)	3.53016454433042	YAL038W	pmet_r_0962[c] + 1.1973e-06 prot_P00549[c] => ATP[c] + pyruvate[c]
r_0486No2	glyceraldehyde-3-phosphate dehydrogenase (No2)	1.26478642939277	YJL052W	pmet_r_0486[c] + 9.5785e-06 prot_P00360[c] => 1,3-bisphospho-D-glycerate[c] + H+[c] + NADH[c]
r_0892No1	phosphoglycerate kinase (No1)	1.26478642939277	YCR012W	1,3-bisphospho-D-glycerate[c] + ADP[c] + 5.1757e-07 prot_P00560[c] => 3-phosphonato-D-glycerate(3-)[c] + ATP[c]
r_1054No1	triose-phosphate isomerase (No1)	1.2578207923845	YDR050C	dihydroxyacetone phosphate[c] + 3.2067e-08 prot_P00942[c] => glyceraldehyde 3-phosphate[c]
r_1048_REVNo2	transaldolase (reversible) (No2)	1.22435441675594	YLR354C	3.7037e-06 prot_P15019[c] + pmet_r_1048_REV[c] => glyceraldehyde 3-phosphate[c] + sedoheptulose 7-phosphate[c]
