gene_IDs	gene_names	K_score
YBL015W	ACH1	1000
YBR208C	DUR1,2	1000
YBR294W	SUL1	1000
YDL080C	THI3	1000
YDL171C	GLT1	1000
YEL046C	GLY1	1000
YEL047C	FRD1	1000
YER170W	ADK2	1000
YFR030W	MET10	1000
YGR155W	CYS4	1000
YGR248W	SOL4	1000
YGR256W	GND2	1000
YHR037W	PUT2	1000
YHR163W	SOL3	1000
YHR183W	GND1	1000
YJL101C	GSH1	1000
YJR137C	MET5	1000
YLR092W	SUL2	1000
YLR142W	PUT1	1000
YLR438W	CAR2	1000
YNL241C	ZWF1	1000
YPL111W	CAR1	1000
YDR452W	PPN1	1000
GshF	GshF	1000
YLR160C	ASP3-4	667.859158724741
YDR380W	ARO10	92.471711334852
YDR353W	TRR1	19.9639987672522
YLR043C	TRX1	18.9938916913945
YCL050C	APA1	18.0237846155368
YKL001C	MET14	18.0237846155368
YOL064C	MET22	18.0237846155368
YPR167C	MET16	18.0237846155368
YOR095C	RKI1	17.7982693804308
YPR035W	GLN1	12.395080058308
YOL126C	MDH2	8.86016913498624
YKL085W	MDH1	8.12174312290396
YNR001C	CIT1	8.12174312290396
YPR001W	CIT3	8.12174312290396
YKL069W	YKL069W	4.14627648371766
YDR384C	ATO3	3.95231296368717
YGR121C	MEP1	3.95231296368717
YNL142W	MEP2	3.95231296368717
YPR138C	MEP3	3.95231296368717
YER023W	PRO3	3.74272191667026
YGL062W	PYC1	3.679483005424
YBR218C	PYC2	3.679483005424
YLR157C	ASP3-2	3.57747617422298
YLR158C	ASP3-3	3.57747617422298
YJR051W	OSM1	2.87302271844597
YBR221C	PDB1	2.33462157774956
YER178W	PDA1	2.33462157774956
YGR193C	PDX1	2.33462157774956
YNL071W	LAT1	2.33462157774956
YNL036W	NCE103	1.72688117481908
YGL080W	MPC1	1.50406435440079
YGR243W	MPC3	1.50406435440079
YHR162W	MPC2	1.50406435440079
YAL038W	CDC19	1.45968262817711
YGR254W	ENO1	1.45968262817711
YHR174W	ENO2	1.45968262817711
YKL152C	GPM1	1.45968262817711
YOR347C	PYK2	1.45968262817711
YMR323W	ERR3	1.45968262817711
YOR393W	ERR1	1.45968262817711
YPL281C	ERR2	1.45968262817711
YOR283W	YOR283W	1.45968262817711
YKL029C	MAE1	1.42346982031692
YCR012W	PGK1	1.14283809023841
YGR192C	TDH3	1.14283809023841
YJL052W	TDH1	1.14283809023841
YJR009C	TDH2	1.14283809023841
YLL052C	AQY2	1.12384740008656
YPR192W	AQY1	1.12384740008656
YDR516C	EMI2	1.00041227406473
YER141W	COX15	0.149704166666667
YDR287W	INM2	0.148431786579804
YHR046C	INM1	0.148431786579804
YJL153C	INO1	0.148431786579804
YBL011W	SCT1	0.144789716050451
YMR246W	FAA4	0.144057497830198
YOR317W	FAA1	0.144057497830198
YJL130C	URA2	0.13823722579542
YJR109C	CPA2	0.115957811105924
YOR303W	CPA1	0.115957811105924
YLR153C	ACS2	0.114947690389181
YPL061W	ALD6	0.114947690389181
YDR503C	LPP1	0.107871327937436
YGR180C	RNR4	0.0257437230934096
YER070W	RNR1	0.0220443298142384
YIL066C	RNR3	0.0220443298142384
YJL026W	RNR2	0.0220443298142384
YHR002W	LEU5	0.0108146911069997
YAL044C	GCV3	0
YBR115C	LYS2	0
YBR263W	SHM1	0
YCL009C	ILV6	0
YCL018W	LEU2	0
YCR053W	THR4	0
YDL066W	IDP1	0
YDL131W	LYS21	0
YDR019C	GCV1	0
YDR148C	KGD2	0
YDR158W	HOM2	0
YDR234W	LYS4	0
YDR300C	PRO1	0
YER052C	HOM3	0
YER069W	ARG5,6	0
YER091C	MET6	0
YER152C	YER152C	0
YGL009C	LEU1	0
YGL125W	MET13	0
YGL154C	LYS5	0
YGL184C	STR3	0
YHR018C	ARG4	0
YHR025W	THR1	0
YIL094C	LYS12	0
YIL125W	KGD1	0
YIR034C	LYS1	0
YJL060W	BNA3	0
YJL088W	ARG3	0
YJR016C	ILV3	0
YJR139C	HOM6	0
YLR355C	ILV5	0
YMR062C	ARG7	0
YMR108W	ILV2	0
YMR189W	GCV2	0
YMR241W	YHM2	0
YNL037C	IDH1	0
YNL104C	LEU4	0
YNR050C	LYS9	0
YOL058W	ARG1	0
YOL140W	ARG8	0
YOR130C	ORT1	0
YOR136W	IDH2	0
YOR323C	PRO2	0
YPL023C	MET12	0
YPL092W	SSU1	0
YPR021C	AGC1	0
YFR055W	IRC7	0
YJL200C	ACO2	0
