rxn_IDs	rxnNames	K_score	grRules	rxn_formula
r_0468No1	glutamate 5-kinase (No1)	1000	YDR300C	ATP[c] + L-glutamate[c] + 2.4123e-05 prot_P32264[c] => ADP[c] + L-gamma-glutamyl phosphate[c]
r_0473No1	glutamate-5-semialdehyde dehydrogenase (No1)	1000	YOR323C	H+[c] + L-gamma-glutamyl phosphate[c] + NADPH[c] + 3.1271e-06 prot_P54885[c] => L-glutamic 5-semialdehyde[c] + NADP(+)[c] + phosphate[c]
newRxn13	newRxn13	1000	tesA	H2O[c] + 2.7421e-05 prot_P0ADA1[c] + s_4210[c] => coenzyme A[c] + decanoate[c] + H+[c]
newRxn7	newRxn7	1000	FAS1 and FAS2	acetyl-CoA[c] + 18 H+[c] + 6 malonyl-CoA[c] + 12 NADPH[c] + 6.6774e-05 prot_A0A2Z6EZ44[c] + 6.6774e-05 prot_A0A2Z6EYW1[c] => 6 carbon dioxide[c] + 6 coenzyme A[c] + 6 H2O[c] + myristoyl-CoA[c] + 12 NADP(+)[c]
newRxn8	newRxn8	1000	FAS1 and FAS2	acetyl-CoA[c] + 15 H+[c] + 5 malonyl-CoA[c] + 10 NADPH[c] + 6.6774e-05 prot_A0A2Z6EZ44[c] + 6.6774e-05 prot_A0A2Z6EYW1[c] => 5 carbon dioxide[c] + 5 coenzyme A[c] + 5 H2O[c] + lauroyl-CoA[c] + 10 NADP(+)[c]
newRxn9	newRxn9	1000	FAS1 and FAS2	acetyl-CoA[c] + 12 H+[c] + 4 malonyl-CoA[c] + 8 NADPH[c] + 6.6774e-05 prot_A0A2Z6EZ44[c] + 6.6774e-05 prot_A0A2Z6EYW1[c] => 4 carbon dioxide[c] + 4 coenzyme A[c] + 4 H2O[c] + 8 NADP(+)[c] + s_4210[c]
r_1050No2	transketolase 2 (No2)	70.8717816852909	YPR074C	4.0258e-06 prot_P23254[c] + pmet_r_1050[c] => D-fructose 6-phosphate[c] + glyceraldehyde 3-phosphate[c]
newRxn6	newRxn6	15.2657940140463	FAS1 and FAS2	acetyl-CoA[c] + 24 H+[c] + 8 malonyl-CoA[c] + 16 NADPH[c] + 6.6774e-05 prot_A0A2Z6EZ44[c] + 6.6774e-05 prot_A0A2Z6EYW1[c] => 8 carbon dioxide[c] + 8 coenzyme A[c] + 8 H2O[c] + 16 NADP(+)[c] + stearoyl-CoA[c]
r_0112No2	acetyl-CoA synthetase (No2)	11.4992089553214	YLR153C	pmet_r_0112[c] + 4.4516e-06 prot_P52910[c] => acetyl-CoA[c] + AMP[c] + diphosphate[c]
r_0173No1	aldehyde dehydrogenase (acetaldehyde, NADP) (No1)	11.4992089553214	YPL061W	acetaldehyde[c] + H2O[c] + NADP(+)[c] + 1.2626e-05 prot_P54115[c] => acetate[c] + 2 H+[c] + NADPH[c]
