gene_IDs	gene_names	K_score
YBR068C	BAP2	1000
YBR069C	TAT1	1000
YCL025C	AGP1	1000
YDR046C	BAP3	1000
YDR300C	PRO1	1000
YKR039W	GAP1	1000
YMR241W	YHM2	1000
YOR323C	PRO2	1000
YPR074C	TKL1	71.5909890604854
YJL121C	RPE1	21.5099510644374
YER086W	ILV1	20.0560703439856
YNL241C	ZWF1	11.6300538665495
YHR183W	GND1	11.6300538665495
YHR163W	SOL3	11.6300538665495
YCR053W	THR4	11.3569117995796
YDR158W	HOM2	11.3569117995796
YER052C	HOM3	11.3569117995796
YHR025W	THR1	11.3569117995796
YJR139C	HOM6	11.3569117995796
YDL066W	IDP1	6.67858458977934
YOR095C	RKI1	6.18070946132307
YLR027C	AAT2	4.10435470043077
YGL062W	PYC1	2.41786742300641
YGL080W	MPC1	1.85751856161543
YGR243W	MPC3	1.85751856161543
YHR162W	MPC2	1.85751856161543
YNL036W	NCE103	1.71725409341195
YAL038W	CDC19	1.71715333237645
YGR254W	ENO1	1.61393978805072
YOR283W	YOR283W	1.61393978805072
YOR375C	GDH1	1.20567640138568
YDR384C	ATO3	1.17613544599965
YGR121C	MEP1	1.17613544599965
YNL142W	MEP2	1.17613544599965
YPR138C	MEP3	1.17613544599965
YCR012W	PGK1	1.00458846826615
YJL052W	TDH1	1.00458846826615
YDR516C	EMI2	1.00026666200348
YOR222W	ODC2	0.293786023514433
YPL134C	ODC1	0.293786023514433
YKL067W	YNK1	0.293491461312099
YOL126C	MDH2	0.293105163076681
YPR021C	AGC1	0.292040994135846
YKL029C	MAE1	0.29124699556628
YMR062C	ARG7	0.291244509417923
YOL140W	ARG8	0.291244509417923
YOR130C	ORT1	0.291244509417923
YER069W	ARG5,6	0.291244509417923
YLR438W	CAR2	0.288555937012287
YCR048W	ARE1	0.220003558396676
YLR304C	ACO1	0.217825262219431
YDR503C	LPP1	0.207961800031514
YNR019W	ARE2	0.207585615543284
YOR245C	DGA1	0.164378423314925
