gene_IDs	gene_names	K_score
YBR006W	UGA2	1000
YBR084W	MIS1	1000
YBR252W	DUT1	1000
YDR300C	PRO1	1000
YER065C	ICL1	1000
YFL030W	AGX1	1000
YGR019W	UGA1	1000
YHL016C	DUR3	1000
YKL106W	AAT1	1000
YMR250W	GAD1	1000
YOR323C	PRO2	1000
YPL111W	CAR1	1000
YJR069C	HAM1	1000
YDR452W	PPN1	1000
YJR051W	OSM1	128.852620368354
YJR095W	SFC1	128.850832644258
YOL058W	ARG1	115.170138134251
YHR018C	ARG4	115.170138134251
YJL088W	ARG3	115.170138134251
YJR109C	CPA2	75.1562462306301
YOR303W	CPA1	75.1562462306301
YLR174W	IDP2	30.7054980309659
YKL085W	MDH1	29.0173372556594
YPR035W	GLN1	25.2225779179102
YNR001C	CIT1	11.1350450734007
YPR001W	CIT3	11.1350450734007
YHR137W	ARO9	7.25824463861704
YDR384C	ATO3	7.06635099665835
YGR121C	MEP1	7.06635099665835
YNL142W	MEP2	7.06635099665835
YPR138C	MEP3	7.06635099665835
YML120C	NDI1	5.91451429082196
YNL036W	NCE103	5.74400941314714
YBR221C	PDB1	5.58345969454756
YER178W	PDA1	5.58345969454756
YGR193C	PDX1	5.58345969454756
YNL071W	LAT1	5.58345969454756
YGL080W	MPC1	3.89912376817375
YGR243W	MPC3	3.89912376817375
YHR162W	MPC2	3.89912376817375
YDR226W	ADK1	3.50928665785551
YMR267W	PPA2	2.7458818098031
YAL038W	CDC19	2.47156367404337
YOR347C	PYK2	2.47156367404337
YGR254W	ENO1	2.31363656957646
YHR174W	ENO2	2.31363656957646
YKL152C	GPM1	2.31363656957646
YMR323W	ERR3	2.31363656957646
YOR393W	ERR1	2.31363656957646
YPL281C	ERR2	2.31363656957646
YOR283W	YOR283W	2.31363656957646
YAL062W	GDH3	2.1283763168462
YOR375C	GDH1	2.1283763168462
Q0105	COB	1.84695793277849
Q0045	COX1	1.84695793277844
Q0250	COX2	1.84695793277844
Q0275	COX3	1.84695793277844
YBL045C	COR1	1.84695793277844
YDL067C	COX9	1.84695793277844
YDR529C	QCR7	1.84695793277844
YEL024W	RIP1	1.84695793277844
YEL039C	CYC7	1.84695793277844
YFR033C	QCR6	1.84695793277844
YGL187C	COX4	1.84695793277844
YGL191W	COX13	1.84695793277844
YGR183C	QCR9	1.84695793277844
YHR001W-A	QCR10	1.84695793277844
YHR051W	COX6	1.84695793277844
YIL111W	COX5B	1.84695793277844
YJL166W	QCR8	1.84695793277844
YJR048W	CYC1	1.84695793277844
YLR038C	COX12	1.84695793277844
YLR395C	COX8	1.84695793277844
YMR256C	COX7	1.84695793277844
YOR065W	CYT1	1.84695793277844
YPR191W	QCR2	1.84695793277844
YDR231C	COX20	1.84695793277844
YGR062C	COX18	1.84695793277844
YHR116W	COX23	1.84695793277844
YJL003W	COX16	1.84695793277844
YLL018C-A	COX19	1.84695793277844
YPL132W	COX11	1.84695793277844
YBL030C	PET9	1.79108264049817
YBR085W	AAC3	1.79108264049817
YMR056C	AAC1	1.79108264049817
Q0080	ATP8	1.77666586484608
Q0085	ATP6	1.77666586484608
Q0130	OLI1	1.77666586484608
YBL099W	ATP1	1.77666586484608
YBR039W	ATP3	1.77666586484608
YDL004W	ATP16	1.77666586484608
YDR298C	ATP5	1.77666586484608
YDR322C-A	TIM11	1.77666586484608
YDR377W	ATP17	1.77666586484608
YJR121W	ATP2	1.77666586484608
YKL016C	ATP7	1.77666586484608
YML081C-A	ATP18	1.77666586484608
YPL078C	ATP4	1.77666586484608
YPL271W	ATP15	1.77666586484608
YPR020W	ATP20	1.77666586484608
YOL077W-A	ATP19	1.77666586484608
YLR295C	ATP14	1.77666586484598
YLL052C	AQY2	1.65967986262166
YPR192W	AQY1	1.65967986262166
YER053C	PIC2	1.4427387280081
YJR077C	MIR1	1.4427387280081
YDR516C	EMI2	1.00066848616408
YGL125W	MET13	0.293884450454309
YPL023C	MET12	0.293884450454309
YER091C	MET6	0.293884450454309
YDR502C	SAM2	0.293827460547136
YER043C	SAH1	0.293827460547136
YJR105W	ADO1	0.293827460547136
YLR180W	SAM1	0.293827460547136
YBR218C	PYC2	0.27261619054949
YGL062W	PYC1	0.272616189328365
YBL039C	URA7	0.258201785040245
YJR103W	URA8	0.258201785040245
YOR388C	FDH1	0.239932362296805
YLR058C	SHM2	0.219357292465728
YGR204W	ADE3	0.217916200764541
YDR503C	LPP1	0.207961799786292
YER069W	ARG5,6	0.145193082637184
YMR062C	ARG7	0.145193082637184
YOL140W	ARG8	0.145193082637184
YOR130C	ORT1	0.145193082637184
YCL040W	GLK1	0
YDL066W	IDP1	0
YER070W	RNR1	0
YER081W	SER3	0
YFR053C	HXK1	0
YGL253W	HXK2	0
YGR180C	RNR4	0
YGR208W	SER2	0
YIL066C	RNR3	0
YIL074C	SER33	0
YJL026W	RNR2	0
YLR438W	CAR2	0
YMR246W	FAA4	0
YOL126C	MDH2	0
YOR184W	SER1	0
YOR317W	FAA1	0
YLR446W	YLR446W	0
