gene_IDs	gene_names	K_score
YBL015W	ACH1	1000
YER170W	ADK2	1000
YJR069C	HAM1	1000
AFS	AFS	1000
YML075C	HMG1	28.9321803898123
YMR208W	ERG12	28.9321803898123
YMR220W	ERG8	28.9321803898123
YNR043W	MVD1	28.9321803898123
YJL167W	ERG20	28.9321803898123
YPL117C	IDI1	28.9321803898123
YHR002W	LEU5	23.6371089929045
YBR221C	PDB1	5.72080402132387
YER178W	PDA1	5.72080402132387
YGR193C	PDX1	5.72080402132387
YNL071W	LAT1	5.72080402132387
YGL080W	MPC1	3.91132517588732
YGR243W	MPC3	3.91132517588732
YHR162W	MPC2	3.91132517588732
YFR053C	HXK1	2.48994902227865
YAL038W	CDC19	2.35594181189701
YGR254W	ENO1	2.20640056615962
YOR283W	YOR283W	2.20640056615962
YCR012W	PGK1	1.17763140040453
YJL052W	TDH1	1.17763140040453
YBR029C	CDS1	0.280353232181118
YBL039C	URA7	0.278955932236995
YJR103W	URA8	0.278955932236995
YOR175C	ALE1	0.268256314638314
YDL052C	SLC1	0.245524224140591
YCR048W	ARE1	0.220003558477345
YDR503C	LPP1	0.207961800127738
YNR019W	ARE2	0.207585615636782
YER070W	RNR1	0.186175861560932
YIL066C	RNR3	0.186175861560932
YJL026W	RNR2	0.186175861560932
YGR180C	RNR4	0.184950637403922
YOR245C	DGA1	0.164378423455173
YER081W	SER3	0.0275879034428786
YGR208W	SER2	0.0275879034428786
YIL074C	SER33	0.0275879034428786
YOR184W	SER1	0.0275879034428786
YDL066W	IDP1	0.027398535760345
YAL062W	GDH3	0.0244424616628841
YOR375C	GDH1	0.0244424616628841
YLR058C	SHM2	0.0085359417416305
YOR388C	FDH1	0.000143398437784002
YAL044C	GCV3	0
YBR263W	SHM1	0
YDR019C	GCV1	0
YDR148C	KGD2	0
YIL125W	KGD1	0
YMR189W	GCV2	0
